competitor,product_id,price,scrape_ts,event_date
ValueFoods,P100013,3.66,2025-08-27T05:39:49,2025-08-27
UrbanMart,P100013,4.39,2025-08-27T22:36:56,2025-08-27
MarketHub,P100014,7.29,2025-08-27T09:01:03,2025-08-27
ValueFoods,P100014,5.98,2025-08-27T07:21:31,2025-08-27
GrocerX,P100015,6.21,2025-08-27T14:25:44,2025-08-27
MarketHub,P100015,7.75,2025-08-27T05:33:07,2025-08-27
ValueFoods,P100015,7.72,2025-08-27T17:36:05,2025-08-27
GrocerX,P100016,0.45,2025-08-27T21:38:01,2025-08-27
MarketHub,P100016,0.49,2025-08-27T09:35:03,2025-08-27
ValueFoods,P100016,0.46,2025-08-27T19:05:15,2025-08-27
UrbanMart,P100016,0.63,2025-08-27T01:27:37,2025-08-27
GrocerX,P100017,4.93,2025-08-27T07:33:32,2025-08-27
MarketHub,P100017,6.10,2025-08-27T04:39:32,2025-08-27
ValueFoods,P100017,6.14,2025-08-27T03:31:07,2025-08-27
UrbanMart,P100017,6.64,2025-08-27T15:07:16,2025-08-27
MarketHub,P100018,5.67,2025-08-27T01:53:24,2025-08-27
UrbanMart,P100018,5.80,2025-08-27T22:42:04,2025-08-27
GrocerX,P100019,4.27,2025-08-27T04:49:40,2025-08-27
MarketHub,P100019,3.66,2025-08-27T12:20:59,2025-08-27
UrbanMart,P100019,3.74,2025-08-27T04:04:49,2025-08-27
GrocerX,P100020,3.25,2025-08-27T11:17:01,2025-08-27
ValueFoods,P100020,3.84,2025-08-27T04:12:58,2025-08-27
UrbanMart,P100020,4.07,2025-08-27T23:51:03,2025-08-27
GrocerX,P100021,2.86,2025-08-27T02:20:21,2025-08-27
MarketHub,P100021,3.52,2025-08-27T02:15:05,2025-08-27
ValueFoods,P100021,3.06,2025-08-27T17:38:18,2025-08-27
UrbanMart,P100021,2.63,2025-08-27T22:59:49,2025-08-27
GrocerX,P100022,4.78,2025-08-27T12:00:35,2025-08-27
MarketHub,P100022,5.55,2025-08-27T16:24:38,2025-08-27
ValueFoods,P100022,4.47,2025-08-27T13:30:58,2025-08-27
UrbanMart,P100022,4.14,2025-08-27T02:00:54,2025-08-27
GrocerX,P100023,8.49,2025-08-27T20:51:21,2025-08-27
MarketHub,P100023,6.42,2025-08-27T02:10:20,2025-08-27
ValueFoods,P100023,9.33,2025-08-27T16:54:48,2025-08-27
UrbanMart,P100023,7.78,2025-08-27T00:26:47,2025-08-27
GrocerX,P100024,0.52,2025-08-27T07:18:19,2025-08-27
MarketHub,P100024,0.51,2025-08-27T22:13:35,2025-08-27
ValueFoods,P100024,0.65,2025-08-27T05:56:19,2025-08-27
UrbanMart,P100024,0.41,2025-08-27T02:16:53,2025-08-27
GrocerX,P100025,10.60,2025-08-27T16:11:01,2025-08-27
MarketHub,P100025,11.86,2025-08-27T22:23:59,2025-08-27
ValueFoods,P100025,8.71,2025-08-27T08:26:37,2025-08-27
GrocerX,P100026,11.97,2025-08-27T16:36:25,2025-08-27
MarketHub,P100026,9.80,2025-08-27T15:28:32,2025-08-27
ValueFoods,P100026,14.08,2025-08-27T08:20:02,2025-08-27
UrbanMart,P100026,10.08,2025-08-27T16:13:39,2025-08-27
MarketHub,P100027,4.21,2025-08-27T22:24:30,2025-08-27
ValueFoods,P100027,3.24,2025-08-27T12:43:17,2025-08-27
UrbanMart,P100027,3.94,2025-08-27T13:09:29,2025-08-27
GrocerX,P100028,0.36,2025-08-27T11:42:40,2025-08-27
MarketHub,P100028,0.62,2025-08-27T14:26:45,2025-08-27
ValueFoods,P100028,0.48,2025-08-27T00:58:20,2025-08-27
UrbanMart,P100028,0.35,2025-08-27T05:01:47,2025-08-27
GrocerX,P100029,0.53,2025-08-27T16:59:04,2025-08-27
ValueFoods,P100029,0.36,2025-08-27T19:14:02,2025-08-27
UrbanMart,P100029,0.63,2025-08-27T23:37:54,2025-08-27
GrocerX,P100030,3.66,2025-08-27T04:05:03,2025-08-27
ValueFoods,P100030,4.28,2025-08-27T04:25:07,2025-08-27
UrbanMart,P100030,3.66,2025-08-27T18:26:24,2025-08-27
GrocerX,P100031,12.97,2025-08-27T09:08:00,2025-08-27
MarketHub,P100031,13.18,2025-08-27T16:19:51,2025-08-27
ValueFoods,P100031,13.73,2025-08-27T00:27:04,2025-08-27
ValueFoods,P100032,5.68,2025-08-27T09:12:04,2025-08-27
UrbanMart,P100032,7.08,2025-08-27T17:56:29,2025-08-27
GrocerX,P100033,8.85,2025-08-27T23:23:49,2025-08-27
MarketHub,P100033,9.22,2025-08-27T10:34:52,2025-08-27
ValueFoods,P100033,10.38,2025-08-27T15:31:07,2025-08-27
UrbanMart,P100033,12.11,2025-08-27T06:55:49,2025-08-27
GrocerX,P100034,8.61,2025-08-27T01:46:53,2025-08-27
MarketHub,P100034,7.90,2025-08-27T07:59:28,2025-08-27
ValueFoods,P100034,5.42,2025-08-27T05:09:05,2025-08-27
GrocerX,P100035,4.92,2025-08-27T08:13:27,2025-08-27
MarketHub,P100035,4.82,2025-08-27T07:08:24,2025-08-27
ValueFoods,P100035,6.19,2025-08-27T18:23:02,2025-08-27
GrocerX,P100036,5.48,2025-08-27T13:12:01,2025-08-27
ValueFoods,P100036,4.52,2025-08-27T17:06:36,2025-08-27
UrbanMart,P100036,4.63,2025-08-27T14:34:03,2025-08-27
MarketHub,P100037,5.24,2025-08-27T15:34:28,2025-08-27
ValueFoods,P100037,4.46,2025-08-27T10:02:16,2025-08-27
UrbanMart,P100037,5.73,2025-08-27T22:15:15,2025-08-27
MarketHub,P100038,7.75,2025-08-27T09:50:49,2025-08-27
ValueFoods,P100038,10.74,2025-08-27T22:45:13,2025-08-27
UrbanMart,P100038,6.61,2025-08-27T10:08:16,2025-08-27
MarketHub,P100039,7.46,2025-08-27T15:27:06,2025-08-27
ValueFoods,P100039,8.88,2025-08-27T23:41:32,2025-08-27
UrbanMart,P100039,8.74,2025-08-27T21:41:16,2025-08-27
GrocerX,P100040,2.65,2025-08-27T06:34:35,2025-08-27
ValueFoods,P100040,2.91,2025-08-27T21:58:07,2025-08-27
UrbanMart,P100040,1.36,2025-08-27T01:09:21,2025-08-27
GrocerX,P100041,11.54,2025-08-27T01:23:15,2025-08-27
MarketHub,P100041,8.71,2025-08-27T12:04:27,2025-08-26
ValueFoods,P100041,7.65,2025-08-27T09:05:49,2025-08-27
UrbanMart,P100041,7.13,2025-08-27T08:06:02,2025-08-27
GrocerX,P100042,7.25,2025-08-27T16:48:49,2025-08-27
MarketHub,P100042,10.09,2025-08-27T22:06:17,2025-08-27
ValueFoods,P100042,8.63,2025-08-27T11:49:25,2025-08-27
UrbanMart,P100042,12.73,2025-08-27T10:18:28,2025-08-27
GrocerX,P100043,5.70,2025-08-27T23:10:19,2025-08-27
MarketHub,P100043,5.49,2025-08-27T20:28:56,2025-08-27
ValueFoods,P100043,5.41,2025-08-27T19:57:50,2025-08-27
UrbanMart,P100043,8.93,2025-08-27T20:02:39,2025-08-27
GrocerX,P100044,4.96,2025-08-27T13:18:59,2025-08-27
MarketHub,P100044,6.18,2025-08-27T10:52:51,2025-08-27
ValueFoods,P100044,3.67,2025-08-27T18:08:26,2025-08-27
UrbanMart,P100044,3.28,2025-08-27T13:40:06,2025-08-27
GrocerX,P100045,6.67,2025-08-27T06:05:51,2025-08-27
MarketHub,P100045,6.43,2025-08-27T10:00:04,2025-08-27
ValueFoods,P100045,7.89,2025-08-27T09:41:48,2025-08-27
UrbanMart,P100045,7.25,2025-08-27T19:59:11,2025-08-27
GrocerX,P100046,10.21,2025-08-27T18:25:58,2025-08-27
MarketHub,P100046,6.56,2025-08-27T18:13:18,2025-08-27
ValueFoods,P100046,9.17,2025-08-27T16:33:34,2025-08-27
UrbanMart,P100046,8.08,2025-08-27T18:02:07,2025-08-27
GrocerX,P100047,0.45,2025-08-27T22:17:47,2025-08-27
ValueFoods,P100047,0.42,2025-08-27T16:42:46,2025-08-27
UrbanMart,P100047,0.54,2025-08-27T22:16:01,2025-08-27
GrocerX,P100048,11.74,2025-08-27T19:07:04,2025-08-27
MarketHub,P100048,12.40,2025-08-27T14:59:43,2025-08-27
UrbanMart,P100048,12.69,2025-08-27T03:00:46,2025-08-27
GrocerX,P100049,0.66,2025-08-27T01:50:29,2025-08-27
MarketHub,P100049,0.52,2025-08-27T22:21:11,2025-08-27
UrbanMart,P100049,0.46,2025-08-27T18:30:10,2025-08-27
GrocerX,P100050,11.63,2025-08-27T01:09:00,2025-08-27
ValueFoods,P100050,11.06,2025-08-27T00:50:42,2025-08-27
GrocerX,P100051,8.88,2025-08-27T07:14:08,2025-08-27
MarketHub,P100051,9.75,2025-08-27T19:47:08,2025-08-27
ValueFoods,P100051,9.84,2025-08-27T00:49:37,2025-08-27
MarketHub,P100052,5.08,2025-08-27T00:25:37,2025-08-27
ValueFoods,P100052,5.13,2025-08-27T08:35:22,2025-08-27
UrbanMart,P100052,6.25,2025-08-27T23:34:41,2025-08-27
GrocerX,P100053,2.31,2025-08-27T18:03:28,2025-08-27
MarketHub,P100053,2.58,2025-08-27T13:41:56,2025-08-27
ValueFoods,P100053,3.44,2025-08-27T19:37:54,2025-08-27
UrbanMart,P100053,2.03,2025-08-27T00:40:03,2025-08-27
GrocerX,P100054,8.30,2025-08-27T12:08:05,2025-08-27
MarketHub,P100054,9.68,2025-08-27T16:33:44,2025-08-27
ValueFoods,P100054,6.38,2025-08-27T23:29:39,2025-08-27
GrocerX,P100055,7.60,2025-08-27T00:50:32,2025-08-27
MarketHub,P100055,6.79,2025-08-27T22:21:41,2025-08-27
GrocerX,P100056,1.87,2025-08-27T21:35:18,2025-08-27
MarketHub,P100056,3.19,2025-08-27T04:09:59,2025-08-27
ValueFoods,P100056,3.82,2025-08-27T02:37:28,2025-08-27
GrocerX,P100057,2.62,2025-08-27T16:47:51,2025-08-27
MarketHub,P100057,3.34,2025-08-27T15:34:00,2025-08-27
UrbanMart,P100057,3.39,2025-08-27T06:29:35,2025-08-27
MarketHub,P100058,5.13,2025-08-27T03:11:44,2025-08-27
ValueFoods,P100058,3.30,2025-08-27T10:23:28,2025-08-27
UrbanMart,P100058,4.12,2025-08-27T21:04:10,2025-08-27
GrocerX,P100059,6.78,2025-08-27T10:34:16,2025-08-27
MarketHub,P100059,8.11,2025-08-27T19:47:33,2025-08-30
ValueFoods,P100059,8.21,2025-08-27T03:26:47,2025-08-27
UrbanMart,P100059,7.42,2025-08-27T22:31:30,2025-08-27
MarketHub,P100060,3.87,2025-08-27T19:02:12,2025-08-27
ValueFoods,P100060,4.29,2025-08-27T05:11:15,2025-08-27
UrbanMart,P100060,5.25,2025-08-27T23:01:17,2025-08-27
GrocerX,P100061,4.87,2025-08-27T17:14:15,2025-08-27
MarketHub,P100061,4.37,2025-08-27T01:57:41,2025-08-27
UrbanMart,P100061,3.39,2025-08-27T19:17:42,2025-08-27
GrocerX,P100062,6.30,2025-08-27T17:58:49,2025-08-27
MarketHub,P100062,6.66,2025-08-27T19:04:16,2025-08-27
ValueFoods,P100062,8.71,2025-08-27T00:10:39,2025-08-27
GrocerX,P100063,1.49,2025-08-27T01:05:56,2025-08-27
UrbanMart,P100063,2.27,2025-08-27T18:08:18,2025-08-27
MarketHub,P100064,6.71,2025-08-27T18:42:17,2025-08-27
ValueFoods,P100064,10.01,2025-08-27T08:11:06,2025-08-27
UrbanMart,P100064,5.94,2025-08-27T08:33:41,2025-08-27
GrocerX,P100065,0.52,2025-08-27T04:41:13,2025-08-27
MarketHub,P100065,0.36,2025-08-27T18:30:54,2025-08-27
ValueFoods,P100065,0.43,2025-08-27T04:24:32,2025-08-27
UrbanMart,P100065,0.46,2025-08-27T11:58:26,2025-08-28
MarketHub,P100066,9.25,2025-08-27T23:51:01,2025-08-27
UrbanMart,P100066,7.74,2025-08-27T09:45:37,2025-08-27
GrocerX,P100067,1.25,2025-08-27T06:46:59,2025-08-27
ValueFoods,P100067,1.41,2025-08-27T01:17:16,2025-08-27
GrocerX,P100068,12.35,2025-08-27T08:25:41,2025-08-27
MarketHub,P100068,14.98,2025-08-27T03:57:16,2025-08-27
ValueFoods,P100068,14.42,2025-08-27T09:17:58,2025-08-27
GrocerX,P100069,9.44,2025-08-27T18:08:43,2025-08-27
MarketHub,P100069,11.71,2025-08-27T07:00:13,2025-08-27
ValueFoods,P100069,9.32,2025-08-27T00:34:56,2025-08-27
GrocerX,P100070,3.63,2025-08-27T15:27:02,2025-08-27
MarketHub,P100070,2.68,2025-08-27T13:01:29,2025-08-27
ValueFoods,P100070,3.76,2025-08-27T13:20:45,2025-08-27
UrbanMart,P100070,4.10,2025-08-27T00:50:27,2025-08-27
GrocerX,P100071,5.85,2025-08-27T03:51:04,2025-08-27
MarketHub,P100071,7.13,2025-08-27T16:52:10,2025-08-27
UrbanMart,P100071,8.22,2025-08-27T10:04:00,2025-08-27
GrocerX,P100072,5.47,2025-08-27T05:34:54,2025-08-27
MarketHub,P100072,9.79,2025-08-27T19:18:57,2025-08-27
ValueFoods,P100072,7.43,2025-08-27T03:37:38,2025-08-27
GrocerX,P100073,1.39,2025-08-27T08:19:10,2025-08-27
MarketHub,P100073,0.94,2025-08-27T14:09:08,2025-08-27
UrbanMart,P100073,1.57,2025-08-27T16:35:08,2025-08-27
MarketHub,P100074,8.04,2025-08-27T06:11:25,2025-08-27
ValueFoods,P100074,8.87,2025-08-27T13:15:48,2025-08-27
UrbanMart,P100074,9.81,2025-08-27T03:01:12,2025-08-27
GrocerX,P100075,2.02,2025-08-27T23:06:24,2025-08-27
MarketHub,P100075,1.64,2025-08-27T16:56:07,2025-08-27
ValueFoods,P100075,1.42,2025-08-27T04:32:56,2025-08-27
UrbanMart,P100075,2.62,2025-08-27T05:19:26,2025-08-27
MarketHub,P100076,9.74,2025-08-27T14:20:12,2025-08-27
ValueFoods,P100076,11.30,2025-08-27T19:31:12,2025-08-27
UrbanMart,P100076,11.39,2025-08-27T23:02:03,2025-08-27
MarketHub,P100077,2.76,2025-08-27T00:49:02,2025-08-27
UrbanMart,P100077,2.69,2025-08-27T03:17:46,2025-08-27
GrocerX,P100078,3.66,2025-08-27T12:08:18,2025-08-27
MarketHub,P100078,5.05,2025-08-27T09:49:05,2025-08-27
ValueFoods,P100078,2.52,2025-08-27T06:08:50,2025-08-27
UrbanMart,P100078,5.69,2025-08-27T06:25:50,2025-08-27
GrocerX,P100079,2.82,2025-08-27T08:50:29,2025-08-27
MarketHub,P100079,4.36,2025-08-27T10:06:32,2025-08-27
UrbanMart,P100079,3.88,2025-08-27T19:56:19,2025-08-27
MarketHub,P100080,5.07,2025-08-27T02:28:46,2025-08-27
UrbanMart,P100080,7.31,2025-08-27T18:10:01,2025-08-27
GrocerX,P100081,6.03,2025-08-27T01:26:29,2025-08-27
MarketHub,P100081,4.96,2025-08-27T11:04:52,2025-08-27
ValueFoods,P100081,5.70,2025-08-27T11:07:37,2025-08-27
UrbanMart,P100081,3.85,2025-08-27T05:00:49,2025-08-27
GrocerX,P100082,4.24,2025-08-27T04:51:08,2025-08-27
MarketHub,P100082,5.08,2025-08-27T12:44:46,2025-08-27
ValueFoods,P100082,2.65,2025-08-27T15:39:15,2025-08-27
UrbanMart,P100082,4.29,2025-08-27T07:36:43,2025-08-27
GrocerX,P100083,7.41,2025-08-27T21:27:42,2025-08-27
MarketHub,P100083,7.50,2025-08-27T08:39:49,2025-08-27
ValueFoods,P100083,7.74,2025-08-27T06:47:14,2025-08-27
GrocerX,P100084,12.26,2025-08-27T20:13:25,2025-08-27
MarketHub,P100084,11.65,2025-08-27T23:57:10,2025-08-27
ValueFoods,P100084,11.83,2025-08-27T08:07:18,2025-08-27
UrbanMart,P100084,10.70,2025-08-27T10:29:44,2025-08-27
GrocerX,P100085,4.39,2025-08-27T13:04:52,2025-08-27
MarketHub,P100085,3.13,2025-08-27T11:06:32,2025-08-27
GrocerX,P100086,5.48,2025-08-27T20:36:31,2025-08-27
ValueFoods,P100086,5.90,2025-08-27T05:41:41,2025-08-27
UrbanMart,P100086,6.07,2025-08-27T06:06:41,2025-08-27
ValueFoods,P100087,0.55,2025-08-27T06:16:39,2025-08-27
MarketHub,P100088,2.39,2025-08-27T01:37:08,2025-08-27
ValueFoods,P100088,3.37,2025-08-27T15:26:20,2025-08-27
GrocerX,P100089,6.82,2025-08-27T23:15:52,2025-08-27
MarketHub,P100089,4.94,2025-08-27T17:22:58,2025-08-27
ValueFoods,P100089,6.18,2025-08-27T08:02:06,2025-08-27
MarketHub,P100090,9.86,2025-08-27T09:52:21,2025-08-27
ValueFoods,P100090,12.55,2025-08-27T07:52:38,2025-08-27
UrbanMart,P100090,7.40,2025-08-27T02:31:45,2025-08-27
GrocerX,P100091,4.63,2025-08-27T23:42:18,2025-08-27
MarketHub,P100091,3.63,2025-08-27T10:11:01,2025-08-27
ValueFoods,P100091,4.59,2025-08-27T13:04:43,2025-08-27
UrbanMart,P100091,4.24,2025-08-27T14:14:53,2025-08-27
GrocerX,P100092,7.01,2025-08-27T16:29:53,2025-08-27
MarketHub,P100092,8.18,2025-08-27T18:09:51,2025-08-27
ValueFoods,P100092,9.07,2025-08-27T03:19:20,2025-08-27
UrbanMart,P100092,8.05,2025-08-27T04:38:44,2025-08-27
GrocerX,P100093,4.76,2025-08-27T14:15:15,2025-08-27
MarketHub,P100093,6.59,2025-08-27T22:01:30,2025-08-27
ValueFoods,P100093,3.84,2025-08-27T04:13:09,2025-08-27
UrbanMart,P100093,3.77,2025-08-27T22:38:08,2025-08-27
ValueFoods,P100094,2.63,2025-08-27T20:51:34,2025-08-27
UrbanMart,P100094,2.96,2025-08-27T16:01:08,2025-08-27
GrocerX,P100095,9.77,2025-08-27T22:54:53,2025-08-27
UrbanMart,P100095,13.83,2025-08-27T12:43:45,2025-08-26
GrocerX,P100096,5.84,2025-08-27T01:29:59,2025-08-27
MarketHub,P100096,8.79,2025-08-27T11:04:14,2025-08-27
UrbanMart,P100096,6.67,2025-08-27T13:18:04,2025-08-27
GrocerX,P100097,5.28,2025-08-27T10:24:12,2025-08-27
MarketHub,P100097,4.45,2025-08-27T18:47:10,2025-08-27
UrbanMart,P100097,5.05,2025-08-27T21:33:04,2025-08-27
GrocerX,P100098,7.95,2025-08-27T15:52:50,2025-08-27
MarketHub,P100098,6.58,2025-08-27T22:16:57,2025-08-27
ValueFoods,P100098,9.52,2025-08-27T07:43:12,2025-08-27
UrbanMart,P100098,7.66,2025-08-27T18:39:23,2025-08-27
GrocerX,P100099,6.14,2025-08-27T00:59:27,2025-08-27
ValueFoods,P100099,4.80,2025-08-27T01:16:13,2025-08-27
UrbanMart,P100099,5.38,2025-08-27T02:54:00,2025-08-27
ValueFoods,P100100,4.21,2025-08-27T10:11:37,2025-08-27
UrbanMart,P100100,4.53,2025-08-27T15:22:04,2025-08-27
GrocerX,P100101,4.78,2025-08-27T19:14:00,2025-08-27
MarketHub,P100101,5.81,2025-08-27T18:01:43,2025-08-27
ValueFoods,P100101,4.18,2025-08-27T03:56:43,2025-08-27
UrbanMart,P100101,5.37,2025-08-27T17:44:23,2025-08-27
GrocerX,P100102,7.67,2025-08-27T22:31:23,2025-08-27
MarketHub,P100102,6.29,2025-08-27T15:06:41,2025-08-27
ValueFoods,P100102,7.36,2025-08-27T10:53:31,2025-08-27
UrbanMart,P100102,6.52,2025-08-27T02:47:08,2025-08-27
GrocerX,P100103,6.69,2025-08-27T01:14:33,2025-08-27
MarketHub,P100103,5.29,2025-08-27T01:46:27,2025-08-27
ValueFoods,P100103,6.10,2025-08-27T21:55:11,2025-08-27
UrbanMart,P100103,7.13,2025-08-27T11:49:33,2025-08-27
GrocerX,P100104,1.44,2025-08-27T02:45:16,2025-08-27
MarketHub,P100104,1.42,2025-08-27T09:58:34,2025-08-27
ValueFoods,P100104,1.31,2025-08-27T23:46:05,2025-08-27
UrbanMart,P100104,0.72,2025-08-27T20:14:35,2025-08-27
MarketHub,P100105,1.94,2025-08-27T15:03:10,2025-08-27
ValueFoods,P100105,3.34,2025-08-27T07:16:44,2025-08-27
UrbanMart,P100105,3.21,2025-08-27T08:29:06,2025-08-27
GrocerX,P100106,4.56,2025-08-27T08:38:11,2025-08-27
MarketHub,P100106,,2025-08-27T18:44:34,2025-08-27
ValueFoods,P100106,2.69,2025-08-27T20:33:18,2025-08-27
GrocerX,P100107,7.56,2025-08-27T09:27:27,2025-08-27
MarketHub,P100107,8.50,2025-08-27T09:52:43,2025-08-27
ValueFoods,P100107,7.45,2025-08-27T19:58:30,2025-08-27
UrbanMart,P100107,6.61,2025-08-27T21:12:05,2025-08-27
GrocerX,P100108,12.52,2025-08-27T01:04:56,2025-08-27
MarketHub,P100108,9.44,2025-08-27T07:29:14,2025-08-27
UrbanMart,P100108,42.53,2025-08-27T05:34:08,2025-08-27
MarketHub,P100109,14.05,2025-08-27T06:01:44,2025-08-27
UrbanMart,P100109,6.82,2025-08-27T02:29:01,2025-08-27
GrocerX,P100110,1.07,2025-08-27T17:15:38,2025-08-27
MarketHub,P100110,0.97,2025-08-27T10:30:47,2025-08-27
ValueFoods,P100110,1.02,2025-08-27T21:19:42,2025-08-27
UrbanMart,P100110,0.70,2025-08-27T05:01:26,2025-08-27
GrocerX,P100111,1.04,2025-08-27T00:16:24,2025-08-27
MarketHub,P100111,1.79,2025-08-27T02:07:01,2025-08-27
ValueFoods,P100111,1.39,2025-08-27T13:43:24,2025-08-27
UrbanMart,P100111,1.52,2025-08-27T06:07:30,2025-08-27
GrocerX,P100112,10.26,2025-08-27T14:32:09,2025-08-27
MarketHub,P100112,12.63,2025-08-27T05:20:59,2025-08-27
ValueFoods,P100112,7.51,2025-08-27T18:21:00,2025-08-27
UrbanMart,P100112,10.08,2025-08-27T23:37:09,2025-08-27
MarketHub,P100113,0.90,2025-08-27T13:59:06,2025-08-27
ValueFoods,P100113,2.06,2025-08-27T20:32:40,2025-08-27
GrocerX,P100114,4.17,2025-08-27T18:54:21,2025-08-27
MarketHub,P100114,5.19,2025-08-27T18:36:25,2025-08-27
ValueFoods,P100114,3.54,2025-08-27T05:28:47,2025-08-27
UrbanMart,P100114,3.11,2025-08-27T17:17:42,2025-08-27
MarketHub,P100115,9.29,2025-08-27T16:47:40,2025-08-27
ValueFoods,P100115,9.23,2025-08-27T05:27:51,2025-08-27
UrbanMart,P100115,7.63,2025-08-27T01:38:09,2025-08-27
GrocerX,P100116,3.10,2025-08-27T15:35:12,2025-08-27
MarketHub,P100116,3.49,2025-08-27T23:32:26,2025-08-27
ValueFoods,P100116,3.41,2025-08-27T21:27:21,2025-08-27
UrbanMart,P100116,2.85,2025-08-27T23:27:45,2025-08-27
MarketHub,P100117,11.59,2025-08-27T11:11:53,2025-08-27
ValueFoods,P100117,14.09,2025-08-27T07:32:56,2025-08-27
GrocerX,P100118,0.69,2025-08-27T15:47:00,2025-08-27
MarketHub,P100118,1.00,2025-08-27T17:53:56,2025-08-27
ValueFoods,P100118,1.02,2025-08-27T23:11:54,2025-08-27
UrbanMart,P100118,1.32,2025-08-27T18:57:59,2025-08-27
GrocerX,P100119,7.25,2025-08-27T17:35:46,2025-08-27
MarketHub,P100119,6.49,2025-08-27T17:39:33,2025-08-27
ValueFoods,P100119,5.55,2025-08-27T07:37:43,2025-08-27
UrbanMart,P100119,5.70,2025-08-27T06:30:32,2025-08-27
GrocerX,P100120,5.58,2025-08-27T12:50:15,2025-08-27
MarketHub,P100120,7.74,2025-08-27T10:14:49,2025-08-27
ValueFoods,P100120,7.19,2025-08-27T10:29:54,2025-08-27
UrbanMart,P100120,6.10,2025-08-27T07:04:16,2025-08-27
GrocerX,P100121,1.00,2025-08-27T22:35:12,2025-08-27
MarketHub,P100121,12.44,2025-08-27T20:50:46,2025-08-27
ValueFoods,P100121,8.61,2025-08-27T06:12:26,2025-08-27
MarketHub,P100122,8.10,2025-08-27T02:49:34,2025-08-27
ValueFoods,P100122,10.83,2025-08-27T17:09:51,2025-08-27
UrbanMart,P100122,7.66,2025-08-27T14:05:25,2025-08-27
MarketHub,P100123,6.64,2025-08-27T15:05:43,2025-08-27
ValueFoods,P100123,5.50,2025-08-27T08:27:10,2025-08-27
GrocerX,P100124,6.88,2025-08-27T08:11:05,2025-08-27
MarketHub,P100124,7.55,2025-08-27T16:03:49,2025-08-27
ValueFoods,P100124,6.16,2025-08-27T09:05:57,2025-08-27
UrbanMart,P100124,9.00,2025-08-27T20:10:09,2025-08-27
GrocerX,P100125,9.54,2025-08-27T15:29:49,2025-08-27
MarketHub,P100125,5.38,2025-08-27T18:24:48,2025-08-27
ValueFoods,P100125,6.87,2025-08-27T11:47:07,2025-08-27
