competitor,product_id,price,scrape_ts,event_date
UrbanMart,P100028,0.50,2025-08-01T13:58:00,2025-08-01
GrocerX,P100029,0.45,2025-08-01T00:25:08,2025-08-01
ValueFoods,P100029,0.58,2025-08-01T13:13:13,2025-08-01
UrbanMart,P100029,0.34,2025-08-01T15:08:08,2025-08-01
GrocerX,P100030,4.88,2025-08-01T11:26:37,2025-08-01
MarketHub,P100030,9.40,2025-08-01T02:20:19,2025-08-01
ValueFoods,P100030,4.48,2025-08-01T01:36:16,2025-08-01
UrbanMart,P100030,4.60,2025-08-01T17:54:11,2025-08-01
MarketHub,P100031,11.04,2025-08-01T17:12:07,2025-08-01
UrbanMart,P100031,9.37,2025-08-01T23:35:08,2025-08-01
GrocerX,P100032,8.22,2025-08-01T09:20:09,2025-08-01
MarketHub,P100032,8.97,2025-08-01T11:11:47,2025-08-01
ValueFoods,P100032,9.12,2025-08-01T13:19:49,2025-08-01
GrocerX,P100033,9.34,2025-08-01T01:30:03,2025-08-01
MarketHub,P100033,12.03,2025-08-01T17:04:53,2025-08-01
GrocerX,P100034,4.41,2025-08-01T03:33:14,2025-08-01
ValueFoods,P100034,7.08,2025-08-01T19:00:03,2025-08-01
UrbanMart,P100034,3.60,2025-08-01T02:40:39,2025-08-01
GrocerX,P100035,6.60,2025-08-01T22:27:56,2025-08-01
ValueFoods,P100035,5.92,2025-08-01T12:37:19,2025-08-01
UrbanMart,P100035,6.40,2025-08-01T22:01:59,2025-08-01
GrocerX,P100036,3.74,2025-08-01T09:36:41,2025-08-01
UrbanMart,P100036,6.04,2025-08-01T19:39:01,2025-08-01
GrocerX,P100037,4.91,2025-08-01T14:57:12,2025-08-01
ValueFoods,P100037,4.19,2025-08-01T09:52:56,2025-08-01
UrbanMart,P100037,4.67,2025-08-01T17:06:09,2025-08-01
GrocerX,P100038,10.90,2025-08-01T23:06:07,2025-08-01
MarketHub,P100038,8.12,2025-08-01T20:04:28,2025-08-01
UrbanMart,P100038,5.71,2025-08-01T18:13:07,2025-08-01
GrocerX,P100039,6.09,2025-08-01T07:09:39,2025-08-01
ValueFoods,P100039,9.72,2025-08-01T06:22:57,2025-08-01
MarketHub,P100040,2.17,2025-08-01T14:18:33,2025-08-01
UrbanMart,P100040,4.50,2025-08-01T16:27:53,2025-08-01
GrocerX,P100041,9.40,2025-08-01T12:27:39,2025-08-01
MarketHub,P100041,7.15,2025-08-01T08:48:09,2025-08-01
ValueFoods,P100041,9.12,2025-08-01T00:49:59,2025-08-01
UrbanMart,P100041,8.01,2025-08-01T12:02:13,2025-08-01
GrocerX,P100042,5.77,2025-08-01T00:52:21,2025-08-01
MarketHub,P100042,12.62,2025-08-01T09:47:14,2025-08-01
ValueFoods,P100042,9.59,2025-08-01T03:52:56,2025-08-01
UrbanMart,P100042,11.12,2025-08-01T14:41:26,2025-08-01
MarketHub,P100043,5.44,2025-08-01T16:58:00,2025-08-01
ValueFoods,P100043,6.20,2025-08-01T01:35:09,2025-08-01
UrbanMart,P100043,6.38,2025-08-01T05:56:13,2025-08-01
GrocerX,P100044,4.98,2025-08-01T09:11:53,2025-08-01
MarketHub,P100044,5.06,2025-08-01T03:52:23,2025-08-01
ValueFoods,P100044,6.23,2025-08-01T19:15:37,2025-08-01
UrbanMart,P100044,5.70,2025-08-01T02:16:16,2025-08-01
MarketHub,P100045,6.42,2025-08-01T00:54:13,2025-08-01
ValueFoods,P100045,6.66,2025-08-01T16:59:58,2025-08-01
UrbanMart,P100045,5.15,2025-08-01T20:40:09,2025-08-01
GrocerX,P100046,9.51,2025-08-01T22:44:59,2025-08-01
MarketHub,P100046,7.93,2025-08-01T05:17:17,2025-08-01
ValueFoods,P100046,6.47,2025-08-01T20:28:08,2025-08-01
UrbanMart,P100046,7.82,2025-08-01T23:25:41,2025-08-01
MarketHub,P100047,0.54,2025-08-01T16:21:35,2025-08-01
UrbanMart,P100047,0.36,2025-08-01T10:15:38,2025-08-01
GrocerX,P100048,11.47,2025-08-01T08:53:18,2025-08-01
MarketHub,P100048,10.72,2025-08-01T13:18:49,2025-08-01
ValueFoods,P100048,10.02,2025-08-01T16:24:15,2025-08-01
GrocerX,P100049,0.45,2025-08-01T22:55:37,2025-08-01
MarketHub,P100049,0.62,2025-08-01T14:34:48,2025-08-01
ValueFoods,P100049,0.41,2025-08-01T12:05:34,2025-08-01
GrocerX,P100050,10.71,2025-08-01T01:00:33,2025-08-01
MarketHub,P100050,13.74,2025-08-01T22:48:31,2025-08-01
GrocerX,P100051,8.03,2025-08-01T11:02:36,2025-08-01
MarketHub,P100051,11.64,2025-08-01T07:12:33,2025-08-01
ValueFoods,P100051,12.94,2025-08-01T19:14:11,2025-08-01
UrbanMart,P100051,12.63,2025-08-01T16:35:38,2025-08-01
MarketHub,P100052,6.22,2025-08-01T08:16:12,2025-08-01
ValueFoods,P100052,6.73,2025-08-01T01:08:49,2025-08-01
UrbanMart,P100052,5.76,2025-08-01T20:39:26,2025-08-01
MarketHub,P100053,3.74,2025-08-01T12:48:21,2025-08-01
ValueFoods,P100053,3.08,2025-08-01T07:54:09,2025-08-01
UrbanMart,P100053,3.72,2025-08-01T09:44:55,2025-08-01
MarketHub,P100054,11.93,2025-08-01T16:37:37,2025-08-01
ValueFoods,P100054,7.64,2025-08-01T23:08:26,2025-08-01
UrbanMart,P100054,3.68,2025-08-01T05:46:13,2025-08-01
GrocerX,P100055,7.63,2025-08-01T01:16:43,2025-08-01
MarketHub,P100055,7.34,2025-08-01T20:18:08,2025-08-01
ValueFoods,P100055,3.60,2025-08-01T01:18:50,2025-08-01
UrbanMart,P100055,5.71,2025-08-01T23:18:56,2025-08-01
GrocerX,P100056,2.69,2025-08-01T18:56:31,2025-08-01
MarketHub,P100056,2.52,2025-08-01T04:18:25,2025-08-01
ValueFoods,P100056,3.75,2025-08-01T15:03:01,2025-08-03
UrbanMart,P100056,2.45,2025-08-01T18:01:50,2025-08-01
GrocerX,P100057,2.86,2025-08-01T03:43:35,2025-08-01
MarketHub,P100057,3.63,2025-08-01T21:31:34,2025-08-01
ValueFoods,P100057,3.08,2025-08-01T18:35:35,2025-08-01
UrbanMart,P100057,2.98,2025-08-01T19:07:24,2025-08-01
GrocerX,P100058,3.39,2025-08-01T11:03:55,2025-08-01
MarketHub,P100058,3.27,2025-08-01T21:12:58,2025-08-01
ValueFoods,P100058,5.42,2025-08-01T03:24:54,2025-08-01
UrbanMart,P100058,3.22,2025-08-01T07:56:18,2025-08-01
GrocerX,P100059,6.33,2025-08-01T00:36:20,2025-08-01
MarketHub,P100059,6.20,2025-08-01T05:22:27,2025-08-01
ValueFoods,P100059,7.46,2025-08-01T21:52:55,2025-08-01
UrbanMart,P100059,7.58,2025-08-01T10:36:46,2025-08-01
MarketHub,P100060,3.72,2025-08-01T06:12:16,2025-08-01
ValueFoods,P100060,4.25,2025-08-01T00:23:05,2025-08-01
UrbanMart,P100060,4.15,2025-08-01T09:24:49,2025-08-01
GrocerX,P100061,4.66,2025-08-01T23:41:39,2025-08-01
MarketHub,P100061,5.08,2025-08-01T13:32:54,2025-08-01
ValueFoods,P100061,3.27,2025-08-01T07:11:41,2025-08-01
UrbanMart,P100061,5.14,2025-08-01T11:45:03,2025-08-01
GrocerX,P100062,6.66,2025-08-01T02:40:49,2025-08-01
MarketHub,P100062,6.47,2025-08-01T21:19:48,2025-08-01
ValueFoods,P100062,8.29,2025-08-01T20:40:57,2025-08-01
GrocerX,P100063,2.09,2025-08-01T22:43:59,2025-08-01
MarketHub,P100063,2.72,2025-08-01T06:30:19,2025-08-01
ValueFoods,P100063,1.48,2025-08-01T08:25:24,2025-08-01
GrocerX,P100064,9.01,2025-08-01T22:53:03,2025-08-01
MarketHub,P100064,9.07,2025-08-01T18:43:44,2025-08-01
ValueFoods,P100064,8.83,2025-08-01T17:19:27,2025-08-01
UrbanMart,P100064,5.82,2025-08-01T22:25:38,2025-08-01
GrocerX,P100065,0.48,2025-08-01T03:07:44,2025-08-01
MarketHub,P100065,0.49,2025-08-01T01:21:35,2025-08-01
ValueFoods,P100065,0.52,2025-08-01T02:52:07,2025-08-01
UrbanMart,P100065,0.38,2025-08-01T10:03:07,2025-08-01
GrocerX,P100066,9.28,2025-08-01T12:30:45,2025-08-01
MarketHub,P100066,6.46,2025-08-01T13:43:05,2025-08-01
UrbanMart,P100066,11.44,2025-08-01T08:19:19,2025-08-01
GrocerX,P100067,1.29,2025-08-01T12:00:00,2025-08-02
ValueFoods,P100067,1.36,2025-08-01T06:29:23,2025-08-01
UrbanMart,P100067,1.18,2025-08-01T20:00:46,2025-08-01
GrocerX,P100068,19.83,2025-08-01T06:14:43,2025-08-01
MarketHub,P100068,14.16,2025-08-01T03:03:24,2025-08-01
ValueFoods,P100068,13.05,2025-08-01T08:23:50,2025-08-01
UrbanMart,P100068,11.50,2025-08-01T02:21:12,2025-08-01
GrocerX,P100069,9.13,2025-08-01T13:12:46,2025-08-01
MarketHub,P100069,10.12,2025-08-01T00:52:15,2025-08-01
UrbanMart,P100069,7.21,2025-08-01T09:52:28,2025-08-01
GrocerX,P100070,4.19,2025-08-01T08:25:17,2025-08-01
MarketHub,P100070,2.92,2025-08-01T20:43:52,2025-08-01
ValueFoods,P100070,3.82,2025-08-01T07:07:04,2025-08-01
UrbanMart,P100070,4.30,2025-08-01T06:23:59,2025-08-01
GrocerX,P100071,4.59,2025-08-01T06:09:11,2025-08-01
MarketHub,P100071,5.32,2025-08-01T02:04:17,2025-08-01
ValueFoods,P100071,7.71,2025-08-01T11:49:45,2025-08-01
UrbanMart,P100071,-,2025-08-01T22:40:45,2025-08-01
MarketHub,P100072,9.78,2025-08-01T10:36:54,2025-08-01
ValueFoods,P100072,6.81,2025-08-01T13:55:15,2025-08-01
UrbanMart,P100072,7.18,2025-08-01T06:28:12,2025-08-01
GrocerX,P100073,2.03,2025-08-01T07:16:38,2025-08-01
MarketHub,P100073,1.49,2025-08-01T16:22:53,2025-08-01
ValueFoods,P100073,1.33,2025-08-01T06:46:43,2025-08-01
UrbanMart,P100073,1.58,2025-08-01T11:27:44,2025-08-01
GrocerX,P100074,6.45,2025-08-01T06:24:00,2025-08-01
MarketHub,P100074,6.02,2025-08-01T20:48:35,2025-07-30
ValueFoods,P100074,6.92,2025-08-01T07:54:54,2025-08-01
GrocerX,P100075,1.90,2025-08-01T16:48:00,2025-08-01
UrbanMart,P100075,2.74,2025-08-01T10:40:38,2025-08-01
GrocerX,P100076,7.93,2025-08-01T11:50:26,2025-08-01
MarketHub,P100076,10.10,2025-08-01T10:24:43,2025-08-01
ValueFoods,P100076,10.89,2025-08-01T19:33:11,2025-08-01
UrbanMart,P100076,11.33,2025-08-01T06:38:22,2025-08-01
GrocerX,P100077,3.40,2025-08-01T17:47:39,2025-08-01
MarketHub,P100077,2.99,2025-08-01T21:14:35,2025-08-01
ValueFoods,P100077,2.64,2025-08-01T12:52:53,2025-08-01
UrbanMart,P100077,3.71,2025-08-01T01:45:02,2025-08-01
GrocerX,P100078,5.08,2025-08-01T22:02:51,2025-08-01
MarketHub,P100078,4.30,2025-08-01T09:21:27,2025-08-01
ValueFoods,P100078,5.36,2025-08-01T00:40:34,2025-08-01
UrbanMart,P100078,5.33,2025-08-01T19:10:03,2025-08-01
GrocerX,P100079,3.63,2025-08-01T02:17:03,2025-08-01
MarketHub,P100079,3.39,2025-08-01T12:26:18,2025-08-01
ValueFoods,P100079,3.61,2025-08-01T12:52:16,2025-08-01
UrbanMart,P100079,4.22,2025-08-01T23:52:50,2025-08-01
GrocerX,P100080,9.77,2025-08-01T06:31:37,2025-08-01
MarketHub,P100080,4.21,2025-08-01T21:01:20,2025-08-01
ValueFoods,P100080,3.38,2025-08-01T11:03:24,2025-08-01
UrbanMart,P100080,6.19,2025-08-01T22:00:48,2025-08-01
GrocerX,P100081,4.89,2025-08-01T08:18:01,2025-08-01
MarketHub,P100081,5.68,2025-08-01T20:26:33,2025-08-01
ValueFoods,P100081,6.00,2025-08-01T12:33:02,2025-08-01
GrocerX,P100082,3.01,2025-08-01T03:20:39,2025-08-01
MarketHub,P100082,3.97,2025-08-01T03:08:37,2025-08-01
GrocerX,P100083,8.04,2025-08-01T14:40:07,2025-08-01
MarketHub,P100083,7.13,2025-08-01T11:48:47,2025-08-01
ValueFoods,P100083,6.39,2025-08-01T05:11:25,2025-08-01
UrbanMart,P100083,5.39,2025-08-01T11:56:10,2025-08-01
GrocerX,P100084,10.85,2025-08-01T14:33:38,2025-08-01
MarketHub,P100084,7.97,2025-08-01T20:16:56,
ValueFoods,P100084,10.21,2025-08-01T06:10:04,2025-08-01
UrbanMart,P100084,12.02,2025-08-01T12:20:03,2025-08-01
GrocerX,P100085,3.49,2025-08-01T12:32:23,2025-08-01
MarketHub,P100085,3.79,2025-08-01T21:50:07,2025-08-01
ValueFoods,P100085,3.28,2025-08-01T21:27:52,2025-08-01
UrbanMart,P100085,2.41,2025-08-01T04:55:57,2025-08-01
GrocerX,P100086,5.09,2025-08-01T07:40:56,2025-08-01
MarketHub,P100086,7.37,2025-08-01T12:56:40,2025-08-01
ValueFoods,P100086,4.61,2025-08-01T00:06:12,2025-08-01
GrocerX,P100087,0.47,2025-08-01T05:53:01,2025-08-01
ValueFoods,P100087,0.39,2025-08-01T21:47:51,2025-08-01
UrbanMart,P100087,0.50,2025-08-01T16:40:28,2025-08-01
GrocerX,P100088,3.98,2025-08-01T21:55:05,2025-08-01
MarketHub,P100088,3.31,2025-08-01T12:49:38,2025-08-01
ValueFoods,P100088,0.89,2025-08-01T00:55:49,2025-08-01
UrbanMart,P100088,2.98,2025-08-01T11:31:55,2025-08-01
GrocerX,P100089,4.56,2025-08-01T02:31:23,2025-08-01
MarketHub,P100089,6.23,2025-08-01T22:44:14,2025-08-01
ValueFoods,P100089,6.25,2025-08-01T03:02:43,2025-08-01
UrbanMart,P100089,3.65,2025-08-01T06:51:36,2025-08-01
GrocerX,P100090,6.52,2025-08-01T09:34:26,2025-08-01
MarketHub,P100090,10.28,2025-08-01T14:03:46,2025-08-01
ValueFoods,P100090,10.15,2025-08-01T09:00:08,2025-08-01
MarketHub,P100091,3.43,2025-08-01T08:36:23,2025-08-01
UrbanMart,P100091,2.64,2025-08-01T00:13:59,2025-08-01
GrocerX,P100092,7.36,2025-08-01T20:08:24,2025-08-01
MarketHub,P100092,6.29,2025-08-01T18:21:00,2025-08-01
ValueFoods,P100092,9.37,2025-08-01T15:37:33,2025-08-01
UrbanMart,P100092,6.57,2025-08-01T17:59:21,2025-08-01
GrocerX,P100093,3.28,2025-08-01T05:05:54,2025-08-01
MarketHub,P100093,4.77,2025-08-01T08:50:19,2025-08-01
ValueFoods,P100093,3.84,2025-08-01T20:21:48,2025-08-01
UrbanMart,P100093,4.92,2025-08-01T23:59:38,2025-08-01
GrocerX,P100094,3.01,2025-08-01T15:00:00,2025-08-01
MarketHub,P100094,2.83,2025-08-01T16:30:26,2025-08-01
ValueFoods,P100094,2.30,2025-08-01T05:10:49,2025-08-01
UrbanMart,P100094,2.46,2025-08-01T05:22:51,2025-08-01
GrocerX,P100095,11.89,2025-08-01T16:20:56,2025-08-01
MarketHub,P100095,12.75,2025-08-01T00:57:29,2025-08-01
ValueFoods,P100095,14.27,2025-08-01T04:49:19,2025-08-01
MarketHub,P100096,3.93,2025-08-01T06:06:24,2025-08-01
ValueFoods,P100096,4.21,2025-08-01T21:20:54,2025-08-01
UrbanMart,P100096,5.28,2025-08-01T08:14:41,2025-08-01
GrocerX,P100097,5.10,2025-08-01T09:11:47,2025-08-01
MarketHub,P100097,5.17,2025-08-01T12:07:37,2025-08-01
ValueFoods,P100097,3.38,2025-08-01T22:55:34,2025-08-01
UrbanMart,P100097,5.32,2025-08-01T16:08:00,2025-08-01
GrocerX,P100098,8.34,2025-08-01T20:33:02,2025-08-01
MarketHub,P100098,5.75,2025-08-01T23:07:17,2025-08-01
UrbanMart,P100098,7.95,2025-08-01T14:43:20,2025-08-01
GrocerX,P100099,5.21,2025-08-01T01:51:04,2025-08-01
MarketHub,P100099,5.24,2025-08-01T11:29:16,2025-08-01
ValueFoods,P100099,5.29,2025-08-01T13:52:13,2025-08-01
GrocerX,P100100,4.40,2025-08-01T10:31:54,2025-08-01
MarketHub,P100100,4.90,2025-08-01T19:27:51,2025-08-01
ValueFoods,P100100,5.05,2025-08-01T15:01:02,2025-08-01
GrocerX,P100101,4.50,2025-08-01T10:33:54,2025-08-01
MarketHub,P100101,5.08,2025-08-01T19:56:43,2025-08-01
ValueFoods,P100101,4.23,2025-08-01T09:52:31,2025-08-01
UrbanMart,P100101,7.20,2025-08-01T19:57:28,2025-08-01
GrocerX,P100102,7.25,2025-08-01T01:15:48,2025-08-01
UrbanMart,P100102,7.44,2025-08-01T13:06:43,2025-08-01
GrocerX,P100103,6.69,2025-08-01T00:37:57,2025-08-01
ValueFoods,P100103,5.35,2025-08-01T11:51:09,2025-08-01
GrocerX,P100104,1.11,2025-08-01T01:40:55,2025-08-01
MarketHub,P100104,1.30,2025-08-01T11:23:42,2025-08-01
ValueFoods,P100104,1.21,2025-08-01T16:33:31,2025-08-01
UrbanMart,P100104,0.64,2025-08-01T07:20:39,2025-08-01
GrocerX,P100105,2.39,2025-08-01T20:07:47,2025-08-01
MarketHub,P100105,3.53,2025-08-01T08:06:24,2025-08-01
ValueFoods,P100105,3.13,2025-08-01T11:55:05,2025-08-01
UrbanMart,P100105,2.89,2025-08-01T05:07:54,2025-08-01
ValueFoods,P100106,3.15,2025-08-01T14:40:05,2025-08-01
UrbanMart,P100106,3.99,2025-08-01T20:52:42,2025-08-01
GrocerX,P100107,9.72,2025-08-01T17:08:42,2025-08-01
MarketHub,P100107,9.17,2025-08-01T02:58:33,2025-08-01
MarketHub,P100108,13.04,2025-08-01T17:51:51,2025-08-01
ValueFoods,P100108,12.61,2025-08-01T04:56:23,2025-08-01
UrbanMart,P100108,16.63,2025-08-01T02:23:20,2025-08-01
MarketHub,P100109,10.11,2025-08-01T22:31:26,2025-08-01
UrbanMart,P100109,14.00,2025-08-01T18:33:06,2025-08-01
GrocerX,P100110,1.17,2025-08-01T22:52:25,2025-08-01
ValueFoods,P100110,0.90,2025-08-01T09:17:09,2025-08-01
UrbanMart,P100110,1.20,2025-08-01T20:33:47,2025-08-03
GrocerX,P100111,1.47,2025-08-01T03:59:26,2025-08-01
MarketHub,P100111,1.48,2025-08-01T12:11:13,2025-08-01
UrbanMart,P100111,1.85,2025-08-01T11:16:12,2025-08-01
GrocerX,P100112,9.42,2025-08-01T06:45:52,2025-08-01
MarketHub,P100112,9.23,2025-08-01T14:29:38,2025-08-01
UrbanMart,P100112,9.54,2025-08-01T02:07:43,2025-08-01
GrocerX,P100113,1.14,2025-08-01T23:48:15,2025-08-01
MarketHub,P100113,0.99,2025-08-01T15:02:01,2025-08-01
ValueFoods,P100113,1.37,2025-08-01T10:11:10,2025-08-01
GrocerX,P100114,3.53,2025-08-01T23:27:06,2025-08-01
ValueFoods,P100114,2.38,2025-08-01T18:06:40,2025-08-01
UrbanMart,P100114,3.85,2025-08-01T13:40:25,2025-08-01
GrocerX,P100115,11.25,2025-08-01T22:07:06,2025-08-01
ValueFoods,P100115,8.81,2025-08-01T12:33:48,2025-08-01
UrbanMart,P100115,9.88,2025-08-01T18:31:27,2025-08-01
MarketHub,P100116,2.12,2025-08-01T20:35:27,2025-08-01
ValueFoods,P100116,2.18,2025-08-01T17:55:14,2025-08-01
GrocerX,P100117,10.63,2025-08-01T05:05:16,2025-08-01
MarketHub,P100117,7.63,2025-08-01T13:21:47,2025-08-01
ValueFoods,P100117,11.50,2025-08-01T19:19:47,2025-08-01
UrbanMart,P100117,11.07,2025-08-01T09:08:00,2025-08-01
GrocerX,P100118,1.16,2025-08-01T18:25:21,2025-08-01
MarketHub,P100118,1.07,2025-08-01T11:01:30,2025-08-01
ValueFoods,P100118,1.28,2025-08-01T20:14:12,2025-08-01
MarketHub,P100119,7.19,2025-08-01T11:09:38,2025-08-01
ValueFoods,P100119,5.99,2025-08-01T16:50:16,2025-08-01
UrbanMart,P100119,4.99,2025-08-01T17:49:06,2025-08-01
GrocerX,P100120,7.74,2025-08-01T07:40:03,2025-08-01
MarketHub,P100120,7.30,2025-08-01T21:42:39,2025-08-01
ValueFoods,P100120,6.30,2025-08-01T21:42:31,2025-08-01
MarketHub,P100121,10.57,2025-08-01T20:22:31,2025-08-01
ValueFoods,P100121,13.92,2025-08-01T09:58:09,2025-08-01
UrbanMart,P100121,9.95,2025-08-01T06:06:32,2025-08-01
GrocerX,P100122,11.45,2025-08-01T06:06:31,2025-08-01
MarketHub,P100122,6.13,2025-08-01T19:30:38,2025-08-01
ValueFoods,P100122,11.99,2025-08-01T20:57:26,2025-08-01
UrbanMart,P100122,9.39,2025-08-01T09:08:50,2025-08-01
MarketHub,P100123,5.54,2025-08-01T02:30:30,2025-08-01
ValueFoods,P100123,5.86,2025-08-01T18:02:10,2025-08-01
UrbanMart,P100123,5.41,2025-08-01T05:37:01,2025-08-01
GrocerX,P100124,8.29,2025-08-01T02:23:26,2025-08-01
MarketHub,P100124,7.92,2025-08-01T04:49:02,2025-08-01
ValueFoods,P100124,6.63,2025-08-01T13:38:55,2025-08-01
UrbanMart,P100124,10.75,2025-08-01T20:54:18,2025-08-01
GrocerX,P100125,6.74,2025-08-01T03:41:11,2025-08-01
