competitor,product_id,price,scrape_ts,event_date
GrocerX,P100043,5.46,2025-08-28T14:45:44,2025-08-28
MarketHub,P100043,6.92,2025-08-28T18:22:46,2025-08-28
ValueFoods,P100043,5.10,2025-08-28T12:41:06,2025-08-28
GrocerX,P100044,3.90,2025-08-28T16:14:58,2025-08-28
MarketHub,P100044,4.92,2025-08-28T04:21:14,2025-08-28
ValueFoods,P100044,4.77,2025-08-28T09:31:40,2025-08-28
GrocerX,P100045,8.00,2025-08-28T21:46:31,2025-08-28
ValueFoods,P100045,7.10,2025-08-28T17:00:08,2025-08-28
UrbanMart,P100045,5.75,2025-08-28T05:17:04,2025-08-28
ValueFoods,P100046,7.27,2025-08-28T08:09:53,2025-08-28
UrbanMart,P100046,7.24,2025-08-28T21:50:08,2025-08-28
GrocerX,P100047,0.64,2025-08-28T19:18:08,2025-08-28
MarketHub,P100047,0.72,2025-08-28T04:36:00,2025-08-28
ValueFoods,P100047,0.59,2025-08-28T07:19:36,2025-08-28
UrbanMart,P100047,0.49,2025-08-28T04:46:57,2025-08-28
GrocerX,P100048,12.84,2025-08-28T19:05:09,2025-08-28
MarketHub,P100048,14.91,2025-08-28T16:03:10,2025-08-28
ValueFoods,P100048,10.43,2025-08-28T01:29:47,2025-08-28
UrbanMart,P100048,10.63,2025-08-28T11:03:49,2025-08-28
GrocerX,P100049,0.62,2025-08-28T04:10:42,2025-08-28
MarketHub,P100049,0.51,2025-08-28T20:16:29,2025-08-28
ValueFoods,P100049,0.52,2025-08-28T08:44:35,2025-08-28
UrbanMart,P100049,0.50,2025-08-28T01:35:07,2025-08-28
MarketHub,P100050,15.71,2025-08-28T13:59:56,2025-08-28
ValueFoods,P100050,6.48,2025-08-28T05:58:13,2025-08-28
UrbanMart,P100050,10.46,2025-08-28T22:30:00,2025-08-28
GrocerX,P100051,14.24,2025-08-28T06:16:50,2025-08-28
MarketHub,P100051,12.95,2025-08-28T01:56:09,2025-08-28
ValueFoods,P100051,10.22,2025-08-28T17:22:59,2025-08-28
UrbanMart,P100051,12.55,2025-08-28T17:24:18,2025-08-28
GrocerX,P100052,5.42,2025-08-28T11:31:26,2025-08-28
MarketHub,P100052,6.35,2025-08-28T01:02:02,2025-08-28
ValueFoods,P100052,4.73,2025-08-28T06:00:22,2025-08-28
UrbanMart,P100052,6.56,2025-08-28T13:50:12,2025-08-28
GrocerX,P100053,3.70,2025-08-28T21:12:12,2025-08-28
MarketHub,P100053,3.14,2025-08-28T07:52:20,2025-08-28
ValueFoods,P100053,3.98,2025-08-28T14:59:29,2025-08-28
UrbanMart,P100053,3.34,2025-08-28T00:00:11,2025-08-28
GrocerX,P100054,12.43,2025-08-28T04:15:33,2025-08-28
MarketHub,P100054,9.48,2025-08-28T14:12:22,2025-08-28
ValueFoods,P100054,12.77,2025-08-28T00:02:49,2025-08-28
GrocerX,P100055,5.17,2025-08-28T13:04:13,2025-08-28
MarketHub,P100055,7.62,2025-08-28T16:18:20,2025-08-28
ValueFoods,P100055,7.80,2025-08-28T21:24:56,2025-08-28
UrbanMart,P100055,5.18,2025-08-28T12:28:49,2025-08-28
GrocerX,P100056,3.49,2025-08-28T11:14:37,2025-08-28
MarketHub,P100056,2.96,2025-08-28T18:18:26,2025-08-28
ValueFoods,P100056,2.30,2025-08-28T23:46:37,2025-08-28
UrbanMart,P100056,2.93,2025-08-28T11:20:08,2025-08-28
GrocerX,P100057,3.19,2025-08-28T07:57:33,2025-08-28
ValueFoods,P100057,1.75,2025-08-28T19:10:33,2025-08-28
GrocerX,P100058,3.87,2025-08-28T21:27:48,2025-08-28
UrbanMart,P100058,5.00,2025-08-28T23:26:24,2025-08-28
GrocerX,P100059,6.91,2025-08-28T20:53:38,2025-08-28
MarketHub,P100059,6.78,2025-08-28T06:12:30,2025-08-28
ValueFoods,P100059,9.74,2025-08-28T07:45:59,2025-08-28
UrbanMart,P100059,6.55,2025-08-28T18:41:58,2025-08-28
GrocerX,P100060,3.52,2025-08-28T11:44:18,2025-08-28
MarketHub,P100060,4.86,2025-08-28T05:16:31,2025-08-28
ValueFoods,P100060,3.66,2025-08-28T23:21:52,2025-08-28
GrocerX,P100061,4.51,2025-08-28T17:33:19,2025-08-28
MarketHub,P100061,4.02,2025-08-28T17:46:50,2025-08-28
UrbanMart,P100061,3.73,2025-08-28T03:00:32,2025-08-28
GrocerX,P100062,6.47,2025-08-28T18:44:58,2025-08-28
MarketHub,P100062,4.46,2025-08-28T01:30:58,2025-08-28
UrbanMart,P100062,7.67,2025-08-28T08:26:35,2025-08-28
GrocerX,P100063,2.11,2025-08-28T20:03:57,2025-08-28
MarketHub,P100063,2.31,2025-08-28T14:26:18,2025-08-28
ValueFoods,P100063,1.77,2025-08-28T11:32:22,2025-08-28
UrbanMart,P100063,1.74,2025-08-28T12:23:56,2025-08-28
GrocerX,P100064,7.90,2025-08-28T12:54:28,2025-08-28
MarketHub,P100064,8.99,2025-08-28T15:24:17,2025-08-28
UrbanMart,P100064,6.25,2025-08-28T09:31:59,2025-08-28
GrocerX,P100065,0.57,2025-08-28T08:58:09,2025-08-28
ValueFoods,P100065,0.32,2025-08-28T10:34:39,2025-08-28
UrbanMart,P100065,0.62,2025-08-28T19:30:14,2025-08-28
GrocerX,P100066,7.74,2025-08-28T08:50:04,2025-08-28
MarketHub,P100066,8.52,2025-08-28T15:57:14,2025-08-28
ValueFoods,P100066,9.52,2025-08-28T06:39:08,2025-08-28
UrbanMart,P100066,8.40,2025-08-28T08:23:22,2025-08-28
GrocerX,P100067,2.17,2025-08-28T12:58:08,2025-08-28
MarketHub,P100067,1.37,2025-08-28T00:50:43,2025-08-28
UrbanMart,P100067,1.51,2025-08-28T09:53:29,2025-08-28
GrocerX,P100068,11.30,2025-08-28T09:19:20,2025-08-28
UrbanMart,P100068,17.14,2025-08-28T11:11:27,2025-08-28
GrocerX,P100069,5.89,2025-08-28T19:03:58,2025-08-28
MarketHub,P100069,8.46,2025-08-28T19:09:48,2025-08-28
ValueFoods,P100069,5.64,2025-08-28T23:40:33,2025-08-28
UrbanMart,P100069,6.78,2025-08-28T15:28:39,2025-08-28
GrocerX,P100070,2.52,2025-08-28T06:48:30,2025-08-28
MarketHub,P100070,3.07,2025-08-28T11:01:55,2025-08-28
ValueFoods,P100070,4.32,2025-08-28T22:58:54,2025-08-28
UrbanMart,P100070,3.95,2025-08-28T01:50:14,2025-08-28
GrocerX,P100071,6.12,2025-08-28T17:41:05,2025-08-28
MarketHub,P100071,6.85,2025-08-28T21:34:21,2025-08-28
ValueFoods,P100071,4.67,2025-08-28T07:53:34,2025-08-28
UrbanMart,P100071,5.40,2025-08-28T10:05:41,2025-08-28
GrocerX,P100072,5.26,2025-08-28T17:09:17,2025-08-28
MarketHub,P100072,7.31,2025-08-28T07:52:07,2025-08-28
ValueFoods,P100072,5.65,2025-08-28T04:05:47,2025-08-28
UrbanMart,P100072,7.75,2025-08-28T08:21:28,2025-08-28
MarketHub,P100073,1.53,2025-08-28T00:45:59,2025-08-28
ValueFoods,P100073,1.74,2025-08-28T22:55:17,2025-08-28
UrbanMart,P100073,1.23,2025-08-28T17:53:52,2025-08-28
MarketHub,P100074,10.07,2025-08-28T07:03:56,2025-08-28
ValueFoods,P100074,6.91,2025-08-28T01:28:25,
UrbanMart,P100074,8.45,2025-08-28T09:16:10,2025-08-28
GrocerX,P100075,1.38,2025-08-28T13:47:37,2025-08-28
MarketHub,P100075,1.55,2025-08-28T06:50:51,2025-08-28
ValueFoods,P100075,1.78,2025-08-28T17:18:23,2025-08-28
UrbanMart,P100075,2.19,2025-08-28T11:00:53,2025-08-28
GrocerX,P100076,4.82,2025-08-28T14:04:57,2025-08-28
MarketHub,P100076,6.59,2025-08-28T13:35:03,2025-08-28
ValueFoods,P100076,8.39,2025-08-28T15:27:46,2025-08-28
UrbanMart,P100076,9.23,2025-08-28T19:02:56,2025-08-28
GrocerX,P100077,3.07,2025-08-28T19:11:19,2025-08-28
MarketHub,P100077,3.42,2025-08-28T18:11:34,2025-08-28
UrbanMart,P100077,2.90,2025-08-28T14:20:13,2025-08-28
GrocerX,P100078,3.26,2025-08-28T10:43:40,2025-08-28
MarketHub,P100078,4.55,2025-08-28T11:23:53,2025-08-28
ValueFoods,P100078,4.49,2025-08-28T04:11:02,2025-08-28
GrocerX,P100079,4.96,2025-08-28T19:03:25,2025-08-28
MarketHub,P100079,3.79,2025-08-28T15:42:10,2025-08-28
ValueFoods,P100079,5.35,2025-08-28T18:52:49,2025-08-28
MarketHub,P100080,8.03,2025-08-28T23:56:49,2025-08-28
ValueFoods,P100080,7.26,2025-08-28T09:48:35,2025-08-28
GrocerX,P100081,4.65,2025-08-28T05:19:09,2025-08-28
MarketHub,P100081,5.28,2025-08-28T07:48:28,2025-08-28
ValueFoods,P100081,7.40,2025-08-28T13:02:39,2025-08-28
GrocerX,P100082,4.48,2025-08-28T17:41:24,2025-08-28
MarketHub,P100082,3.81,2025-08-28T23:43:01,2025-08-28
ValueFoods,P100082,3.66,2025-08-28T11:39:08,2025-08-28
MarketHub,P100083,7.14,2025-08-28T03:16:23,2025-08-28
ValueFoods,P100083,8.99,2025-08-28T05:45:13,2025-08-28
UrbanMart,P100083,7.98,2025-08-28T18:03:21,2025-08-28
GrocerX,P100084,7.31,2025-08-28T20:38:21,2025-08-28
ValueFoods,P100084,8.13,2025-08-28T01:12:04,2025-08-28
GrocerX,P100085,3.36,2025-08-28T17:59:54,2025-08-28
ValueFoods,P100085,4.24,2025-08-28T17:47:56,2025-08-28
UrbanMart,P100085,4.49,2025-08-28T03:37:33,2025-08-28
GrocerX,P100086,4.33,2025-08-28T02:38:08,2025-08-28
MarketHub,P100086,4.48,2025-08-28T15:09:22,2025-08-28
UrbanMart,P100086,7.46,2025-08-28T04:39:49,2025-08-28
GrocerX,P100087,0.39,2025-08-28T22:09:27,2025-08-28
MarketHub,P100087,0.60,2025-08-28T17:35:03,2025-08-28
ValueFoods,P100087,0.41,2025-08-28T04:27:58,2025-08-28
GrocerX,P100088,2.61,2025-08-28T06:14:06,2025-08-28
MarketHub,P100088,2.97,2025-08-28T18:34:12,2025-08-28
MarketHub,P100089,5.28,2025-08-28T03:28:14,2025-08-28
ValueFoods,P100089,6.50,2025-08-28T08:26:07,2025-08-28
UrbanMart,P100089,8.18,2025-08-28T22:59:07,2025-08-28
ValueFoods,P100090,6.73,2025-08-28T02:10:00,2025-08-28
GrocerX,P100091,2.92,2025-08-28T18:22:58,2025-08-28
MarketHub,P100091,4.01,2025-08-28T17:24:11,2025-08-28
ValueFoods,P100091,3.34,2025-08-28T17:02:06,2025-08-28
GrocerX,P100092,5.23,2025-08-28T06:10:38,2025-08-28
MarketHub,P100092,6.96,2025-08-28T11:43:09,2025-08-28
ValueFoods,P100092,7.97,2025-08-28T21:10:15,2025-08-28
UrbanMart,P100092,5.62,2025-08-28T06:33:29,2025-08-28
MarketHub,P100093,4.89,2025-08-28T13:34:32,2025-08-28
ValueFoods,P100093,3.96,2025-08-28T17:38:47,2025-08-28
UrbanMart,P100093,5.30,2025-08-28T18:50:03,2025-08-28
GrocerX,P100094,3.69,2025-08-28T20:22:40,2025-08-28
MarketHub,P100094,2.56,2025-08-28T10:49:37,2025-08-28
ValueFoods,P100094,2.51,2025-08-28T12:37:17,2025-08-28
UrbanMart,P100094,2.41,2025-08-28T11:23:10,2025-08-28
GrocerX,P100095,11.24,2025-08-28T20:19:05,2025-08-28
MarketHub,P100095,8.10,2025-08-28T13:56:07,2025-08-28
ValueFoods,P100095,11.79,2025-08-28T09:55:01,2025-08-28
UrbanMart,P100095,12.23,2025-08-28T23:41:03,2025-08-28
GrocerX,P100096,7.11,2025-08-28T18:19:09,2025-08-28
MarketHub,P100096,6.75,2025-08-28T21:17:50,2025-08-28
ValueFoods,P100096,6.04,2025-08-28T21:02:25,2025-08-28
UrbanMart,P100096,8.09,2025-08-28T01:19:38,2025-08-28
GrocerX,P100097,4.30,2025-08-28T12:40:23,2025-08-28
MarketHub,P100097,5.89,2025-08-28T19:00:40,2025-08-28
ValueFoods,P100097,4.31,2025-08-28T09:25:37,2025-08-28
UrbanMart,P100097,3.12,2025-08-28T19:53:34,2025-08-28
GrocerX,P100098,8.66,2025-08-28T11:33:54,2025-08-28
MarketHub,P100098,6.69,2025-08-28T00:49:42,2025-08-28
ValueFoods,P100098,7.79,2025-08-28T22:32:51,2025-08-28
UrbanMart,P100098,7.87,2025-08-28T23:33:52,2025-08-28
GrocerX,P100099,5.71,2025-08-28T10:05:00,2025-08-28
ValueFoods,P100099,4.75,2025-08-28T18:17:52,2025-08-28
GrocerX,P100100,2.87,2025-08-28T09:38:33,2025-08-28
MarketHub,P100100,4.39,2025-08-28T01:46:30,2025-08-28
ValueFoods,P100100,4.60,2025-08-28T15:14:36,2025-08-28
GrocerX,P100101,6.12,2025-08-28T05:26:02,2025-08-28
MarketHub,P100101,5.19,2025-08-28T06:15:50,2025-08-28
ValueFoods,P100101,2.52,2025-08-28T02:29:53,2025-08-28
UrbanMart,P100101,4.15,2025-08-28T22:57:41,2025-08-28
GrocerX,P100102,7.44,2025-08-28T14:42:00,2025-08-28
UrbanMart,P100102,5.83,2025-08-28T12:18:07,2025-08-28
GrocerX,P100103,6.58,2025-08-28T14:53:12,2025-08-28
MarketHub,P100103,6.77,2025-08-28T15:37:23,2025-08-28
ValueFoods,P100103,7.08,2025-08-28T10:12:22,2025-08-28
UrbanMart,P100103,6.43,2025-08-28T05:23:32,2025-08-28
GrocerX,P100104,0.79,2025-08-28T14:32:37,2025-08-28
MarketHub,P100104,1.27,2025-08-28T03:24:55,2025-08-28
UrbanMart,P100104,1.52,2025-08-28T10:07:09,2025-08-28
GrocerX,P100105,3.64,2025-08-28T04:52:44,2025-08-28
MarketHub,P100105,3.29,2025-08-28T17:08:19,2025-08-28
ValueFoods,P100105,3.72,2025-08-28T13:06:58,2025-08-28
UrbanMart,P100105,2.47,2025-08-28T05:54:48,2025-08-28
GrocerX,P100106,4.50,2025-08-28T22:23:50,2025-08-28
MarketHub,P100106,5.50,2025-08-28T05:18:26,2025-08-31
ValueFoods,P100106,2.82,2025-08-28T10:14:26,2025-08-28
MarketHub,P100107,11.34,2025-08-28T06:45:13,2025-08-28
ValueFoods,P100107,6.57,2025-08-28T01:06:02,2025-08-28
GrocerX,P100108,9.41,2025-08-28T21:03:48,2025-08-28
MarketHub,P100108,13.27,2025-08-28T14:37:40,2025-08-28
UrbanMart,P100108,10.52,2025-08-28T07:00:58,2025-08-28
GrocerX,P100109,13.97,2025-08-28T20:23:09,2025-08-28
MarketHub,P100109,10.75,2025-08-28T06:50:31,2025-08-28
ValueFoods,P100109,8.52,2025-08-28T20:00:53,2025-08-28
UrbanMart,P100109,8.33,2025-08-28T17:39:25,2025-08-28
GrocerX,P100110,0.94,2025-08-28T15:39:08,2025-08-28
MarketHub,P100110,1.15,2025-08-28T07:39:39,2025-08-28
ValueFoods,P100110,0.98,2025-08-28T20:31:20,2025-08-28
UrbanMart,P100110,0.72,2025-08-28T13:29:46,2025-08-28
MarketHub,P100111,1.56,2025-08-28T05:14:40,2025-08-28
ValueFoods,P100111,1.53,2025-08-28T19:45:44,2025-08-28
GrocerX,P100112,9.52,2025-08-28T19:39:49,2025-08-28
MarketHub,P100112,8.82,2025-08-28T14:49:51,2025-08-28
ValueFoods,P100112,9.39,2025-08-28T03:43:51,2025-08-28
UrbanMart,P100112,6.93,2025-08-28T20:36:22,2025-08-28
GrocerX,P100113,1.58,2025-08-28T12:16:50,2025-08-28
MarketHub,P100113,1.37,2025-08-28T11:43:07,2025-08-28
ValueFoods,P100113,1.73,2025-08-28T10:13:05,2025-08-28
UrbanMart,P100113,1.67,2025-08-28T02:29:04,2025-08-28
GrocerX,P100114,3.63,2025-08-28T01:32:59,2025-08-28
ValueFoods,P100114,4.69,2025-08-28T11:31:03,2025-08-28
UrbanMart,P100114,4.62,2025-08-28T23:39:02,2025-08-28
GrocerX,P100115,9.78,2025-08-28T04:33:48,2025-08-28
ValueFoods,P100115,6.10,2025-08-28T20:29:42,2025-08-28
UrbanMart,P100115,7.15,2025-08-28T12:35:56,2025-08-28
GrocerX,P100116,2.28,2025-08-28T02:54:33,2025-08-28
MarketHub,P100116,4.06,2025-08-28T15:20:12,2025-08-28
GrocerX,P100117,7.30,2025-08-28T18:36:52,2025-08-28
ValueFoods,P100117,10.11,2025-08-28T21:01:26,2025-08-28
UrbanMart,P100117,10.83,2025-08-28T07:47:04,2025-08-28
GrocerX,P100118,1.04,2025-08-28T02:24:30,2025-08-28
MarketHub,P100118,1.10,2025-08-28T20:35:42,2025-08-28
ValueFoods,P100118,0.85,2025-08-28T17:15:37,2025-08-28
UrbanMart,P100118,1.13,2025-08-28T06:20:49,2025-08-28
GrocerX,P100119,7.08,2025-08-28T13:45:09,2025-08-28
MarketHub,P100119,7.15,2025-08-28T01:12:25,2025-08-28
ValueFoods,P100119,8.11,2025-08-28T06:05:50,2025-08-28
UrbanMart,P100119,6.48,2025-08-28T01:20:23,2025-08-28
GrocerX,P100120,7.04,2025-08-28T02:16:00,2025-08-28
MarketHub,P100120,7.41,2025-08-28T20:56:49,2025-08-28
ValueFoods,P100120,9.65,2025-08-28T17:05:27,2025-08-28
UrbanMart,P100120,7.59,2025-08-28T04:43:49,2025-08-28
GrocerX,P100121,10.67,2025-08-28T14:14:43,2025-08-28
MarketHub,P100121,10.61,2025-08-28T22:39:41,2025-08-28
ValueFoods,P100121,11.58,2025-08-28T19:39:12,2025-08-28
UrbanMart,P100121,16.22,2025-08-28T10:52:23,2025-08-28
GrocerX,P100122,11.40,2025-08-28T18:12:23,2025-08-28
MarketHub,P100122,8.63,2025-08-28T01:10:55,2025-08-28
ValueFoods,P100122,11.26,2025-08-28T02:26:11,2025-08-28
UrbanMart,P100122,11.18,2025-08-28T12:09:25,2025-08-28
GrocerX,P100123,6.68,2025-08-28T05:03:09,2025-08-28
MarketHub,P100123,6.17,2025-08-28T12:28:21,2025-08-28
ValueFoods,P100123,5.00,2025-08-28T16:00:26,2025-08-28
UrbanMart,P100123,6.54,2025-08-28T22:40:37,2025-08-28
GrocerX,P100124,8.54,2025-08-28T17:52:15,2025-08-28
MarketHub,P100124,8.10,2025-08-28T23:34:37,2025-08-28
UrbanMart,P100124,8.76,2025-08-28T07:20:57,2025-08-28
ValueFoods,P100125,6.87,2025-08-28T07:49:57,2025-08-28
UrbanMart,P100125,6.46,2025-08-28T14:48:33,2025-08-28
GrocerX,P100126,4.56,2025-08-28T10:58:54,2025-08-28
MarketHub,P100126,3.80,2025-08-28T04:37:24,2025-08-28
