competitor,product_id,price,scrape_ts,event_date
UrbanMart,P100070,3.06,2025-08-08T09:09:53,2025-08-08
GrocerX,P100071,4.58,2025-08-08T20:51:02,2025-08-08
MarketHub,P100071,4.69,2025-08-08T04:00:20,2025-08-08
UrbanMart,P100071,7.08,2025-08-08T05:52:22,2025-08-08
GrocerX,P100072,6.07,2025-08-08T01:48:30,2025-08-08
MarketHub,P100072,5.88,2025-08-08T00:12:08,2025-08-08
ValueFoods,P100072,6.88,2025-08-08T18:51:13,2025-08-08
UrbanMart,P100072,8.55,2025-08-08T12:48:45,2025-08-08
GrocerX,P100073,2.24,2025-08-08T17:58:53,2025-08-08
MarketHub,P100073,1.60,2025-08-08T20:17:29,2025-08-08
ValueFoods,P100073,1.86,2025-08-08T04:57:15,2025-08-08
UrbanMart,P100073,1.23,2025-08-08T15:35:55,2025-08-08
GrocerX,P100074,8.84,2025-08-08T02:14:30,2025-08-08
MarketHub,P100074,11.07,2025-08-08T16:30:56,2025-08-08
ValueFoods,P100074,4.28,2025-08-08T13:30:52,2025-08-08
UrbanMart,P100074,3.75,2025-08-08T23:25:48,2025-08-08
GrocerX,P100075,1.51,2025-08-08T14:20:36,2025-08-08
MarketHub,P100075,1.53,2025-08-08T13:49:49,2025-08-08
ValueFoods,P100075,1.86,2025-08-08T19:47:44,2025-08-08
UrbanMart,P100075,1.64,2025-08-08T13:00:20,2025-08-08
GrocerX,P100076,8.60,2025-08-08T11:09:40,2025-08-08
MarketHub,P100076,10.72,2025-08-08T07:15:44,2025-08-08
ValueFoods,P100076,9.75,2025-08-08T09:56:41,2025-08-08
UrbanMart,P100076,13.03,2025-08-08T09:20:46,2025-08-08
GrocerX,P100077,2.49,2025-08-08T13:14:40,2025-08-08
MarketHub,P100077,3.00,2025-08-08T01:16:28,2025-08-08
ValueFoods,P100077,2.15,2025-08-08T01:58:23,2025-08-08
UrbanMart,P100077,2.93,2025-08-08T10:49:04,2025-08-08
GrocerX,P100078,4.53,2025-08-08T23:11:02,2025-08-08
MarketHub,P100078,4.76,2025-08-08T16:50:29,2025-08-08
ValueFoods,P100078,4.87,2025-08-08T13:56:32,2025-08-08
GrocerX,P100079,4.38,2025-08-08T12:13:41,2025-08-08
MarketHub,P100079,5.20,2025-08-08T20:54:04,2025-08-08
UrbanMart,P100079,5.51,2025-08-08T02:55:23,2025-08-08
GrocerX,P100080,7.50,2025-08-08T11:31:09,2025-08-08
MarketHub,P100080,6.86,2025-08-08T06:31:49,2025-08-08
ValueFoods,P100080,6.96,2025-08-08T03:24:05,2025-08-08
UrbanMart,P100080,5.50,2025-08-08T01:46:16,2025-08-08
GrocerX,P100081,5.88,2025-08-08T06:42:47,2025-08-08
MarketHub,P100081,5.66,2025-08-08T17:03:40,2025-08-08
UrbanMart,P100081,4.41,2025-08-08T17:45:22,2025-08-08
MarketHub,P100082,4.00,2025-08-08T12:59:33,2025-08-08
UrbanMart,P100082,3.56,2025-08-08T05:31:16,2025-08-08
GrocerX,P100083,5.27,2025-08-08T19:07:56,2025-08-08
MarketHub,P100083,6.45,2025-08-08T04:28:30,2025-08-08
ValueFoods,P100083,9.06,2025-08-08T21:12:23,2025-08-08
UrbanMart,P100083,7.25,2025-08-08T20:34:21,2025-08-08
GrocerX,P100084,8.05,2025-08-08T11:41:47,2025-08-08
MarketHub,P100084,9.92,2025-08-08T08:35:00,2025-08-08
UrbanMart,P100084,6.51,2025-08-08T21:22:11,2025-08-08
GrocerX,P100085,4.80,2025-08-08T12:14:53,2025-08-08
MarketHub,P100085,3.24,2025-08-08T21:35:11,2025-08-08
ValueFoods,P100085,3.90,2025-08-08T14:58:36,2025-08-08
UrbanMart,P100085,4.50,2025-08-08T02:24:00,2025-08-08
GrocerX,P100086,6.62,2025-08-08T22:48:57,2025-08-08
MarketHub,P100086,8.63,2025-08-08T13:05:49,2025-08-08
ValueFoods,P100086,5.24,2025-08-08T19:22:00,2025-08-08
UrbanMart,P100086,6.41,2025-08-08T22:37:49,2025-08-08
MarketHub,P100087,0.57,2025-08-08T01:55:24,2025-08-08
ValueFoods,P100087,0.55,2025-08-08T19:49:48,2025-08-08
UrbanMart,P100087,0.54,2025-08-08T23:18:20,2025-08-08
GrocerX,P100088,3.90,2025-08-08T09:16:59,2025-08-08
MarketHub,P100088,2.11,2025-08-08T17:04:57,2025-08-08
GrocerX,P100089,5.86,2025-08-08T15:39:26,2025-08-08
MarketHub,P100089,4.12,2025-08-08T01:31:25,2025-08-08
ValueFoods,P100089,4.27,2025-08-08T19:46:53,2025-08-08
UrbanMart,P100089,8.51,2025-08-08T07:20:55,2025-08-08
GrocerX,P100090,9.20,2025-08-08T08:48:04,2025-08-08
MarketHub,P100090,6.37,2025-08-08T15:46:44,2025-08-08
UrbanMart,P100090,7.49,2025-08-08T17:12:32,2025-08-08
ValueFoods,P100091,3.43,2025-08-08T11:16:30,2025-08-08
UrbanMart,P100091,4.17,2025-08-08T01:45:34,2025-08-08
MarketHub,P100092,10.05,2025-08-08T10:11:34,2025-08-08
ValueFoods,P100092,8.57,2025-08-08T04:12:54,2025-08-08
UrbanMart,P100092,7.54,2025-08-08T13:33:48,2025-08-08
MarketHub,P100093,4.23,2025-08-08T18:02:17,2025-08-08
ValueFoods,P100093,2.77,2025-08-08T13:03:06,2025-08-08
UrbanMart,P100093,5.46,2025-08-08T12:27:33,2025-08-08
GrocerX,P100094,2.92,2025-08-08T04:08:15,2025-08-08
MarketHub,P100094,3.29,2025-08-08T03:03:07,2025-08-08
ValueFoods,P100094,1.80,2025-08-08T04:53:36,2025-08-08
UrbanMart,P100094,1.78,2025-08-08T04:08:34,2025-08-08
GrocerX,P100095,12.35,2025-08-08T18:43:51,2025-08-08
MarketHub,P100095,7.83,2025-08-08T08:49:37,2025-08-08
ValueFoods,P100095,12.77,2025-08-08T06:28:12,2025-08-08
UrbanMart,P100095,9.65,2025-08-08T03:16:14,2025-08-08
GrocerX,P100096,4.84,2025-08-08T19:50:59,2025-08-08
MarketHub,P100096,5.08,2025-08-08T21:27:30,2025-08-08
UrbanMart,P100096,5.64,2025-08-08T12:18:06,2025-08-08
GrocerX,P100097,5.78,2025-08-08T06:21:25,2025-08-08
MarketHub,P100097,5.15,2025-08-08T22:11:27,2025-08-08
ValueFoods,P100097,,2025-08-08T07:31:06,2025-08-08
UrbanMart,P100097,6.05,2025-08-08T09:24:22,2025-08-08
GrocerX,P100098,9.38,2025-08-08T22:39:55,2025-08-08
MarketHub,P100098,6.34,2025-08-08T16:32:19,2025-08-08
ValueFoods,P100098,8.09,2025-08-08T19:07:33,2025-08-08
UrbanMart,P100098,6.94,2025-08-08T10:17:42,2025-08-08
GrocerX,P100099,5.64,2025-08-08T21:00:31,2025-08-08
MarketHub,P100099,6.12,2025-08-08T02:37:46,2025-08-08
ValueFoods,P100099,3.71,2025-08-08T07:41:07,2025-08-08
UrbanMart,P100099,4.69,2025-08-08T05:11:10,2025-08-08
GrocerX,P100100,3.20,2025-08-08T23:14:39,2025-08-08
MarketHub,P100100,3.26,2025-08-08T13:04:13,2025-08-08
ValueFoods,P100100,2.30,2025-08-08T17:30:15,2025-08-08
UrbanMart,P100100,3.77,2025-08-08T23:35:07,2025-08-08
GrocerX,P100101,5.76,2025-08-08T06:56:14,2025-08-08
MarketHub,P100101,6.55,2025-08-08T04:49:10,2025-08-08
ValueFoods,P100101,4.84,2025-08-08T16:59:23,2025-08-08
UrbanMart,P100101,5.96,2025-08-08T01:36:35,2025-08-08
MarketHub,P100102,6.73,2025-08-08T00:48:37,2025-08-08
ValueFoods,P100102,8.59,2025-08-08T01:49:18,2025-08-08
GrocerX,P100103,8.00,2025-08-08T17:29:07,2025-08-08
MarketHub,P100103,7.74,2025-08-08T14:24:26,2025-08-08
UrbanMart,P100103,6.58,2025-08-08T17:02:11,2025-08-08
GrocerX,P100104,0.95,2025-08-08T11:11:49,2025-08-08
MarketHub,P100104,1.05,2025-08-08T19:58:32,2025-08-08
ValueFoods,P100104,1.45,2025-08-08T06:47:54,2025-08-08
GrocerX,P100105,3.35,2025-08-08T01:36:57,2025-08-08
MarketHub,P100105,2.77,2025-08-08T11:10:49,2025-08-08
UrbanMart,P100105,2.63,2025-08-08T06:37:44,2025-08-08
MarketHub,P100106,5.12,2025-08-08T02:16:09,2025-08-08
ValueFoods,P100106,4.39,2025-08-08T11:58:18,2025-08-08
UrbanMart,P100106,4.50,2025-08-08T12:12:46,2025-08-08
GrocerX,P100107,9.70,2025-08-08T23:14:26,2025-08-08
MarketHub,P100107,7.87,2025-08-08T04:18:47,2025-08-08
UrbanMart,P100107,7.72,2025-08-08T23:01:20,2025-08-08
GrocerX,P100108,11.74,2025-08-08T03:28:49,2025-08-08
MarketHub,P100108,10.78,2025-08-08T16:45:26,2025-08-08
ValueFoods,P100108,11.53,2025-08-08T20:36:20,2025-08-08
UrbanMart,P100108,11.34,2025-08-08T18:16:06,2025-08-08
GrocerX,P100109,9.83,2025-08-08T05:10:32,2025-08-08
MarketHub,P100109,9.69,2025-08-08T18:43:49,2025-08-08
ValueFoods,P100109,14.63,2025-08-08T22:23:09,2025-08-08
UrbanMart,P100109,11.00,2025-08-08T07:52:03,2025-08-08
GrocerX,P100110,1.07,2025-08-08T11:00:28,2025-08-08
MarketHub,P100110,0.98,2025-08-08T22:12:29,2025-08-08
GrocerX,P100111,1.52,2025-08-08T22:21:57,2025-08-08
MarketHub,P100111,1.37,2025-08-08T22:08:29,2025-08-08
ValueFoods,P100111,1.50,2025-08-08T04:13:50,2025-08-08
UrbanMart,P100111,1.71,2025-08-08T19:04:55,2025-08-08
ValueFoods,P100112,10.58,2025-08-08T02:20:48,2025-08-08
UrbanMart,P100112,6.83,2025-08-08T01:26:51,2025-08-08
GrocerX,P100113,0.96,2025-08-08T20:02:21,2025-08-08
MarketHub,P100113,1.49,2025-08-08T19:24:37,2025-08-08
ValueFoods,P100113,1.40,2025-08-08T15:26:06,2025-08-08
UrbanMart,P100113,1.29,2025-08-08T12:59:05,2025-08-08
GrocerX,P100114,4.51,2025-08-08T19:46:22,2025-08-08
GrocerX,P100115,10.39,2025-08-08T18:16:42,2025-08-08
MarketHub,P100115,8.87,2025-08-08T15:48:36,2025-08-08
ValueFoods,P100115,6.65,2025-08-08T08:10:20,2025-08-08
UrbanMart,P100115,9.08,2025-08-08T07:59:50,2025-08-08
MarketHub,P100116,2.39,2025-08-08T01:25:30,2025-08-08
ValueFoods,P100116,2.96,2025-08-08T16:07:25,2025-08-08
UrbanMart,P100116,2.94,2025-08-08T18:56:45,2025-08-08
GrocerX,P100117,12.10,2025-08-08T08:44:56,2025-08-08
MarketHub,P100117,11.89,2025-08-08T21:12:52,2025-08-08
ValueFoods,P100117,9.30,2025-08-08T22:11:41,2025-08-08
UrbanMart,P100117,14.49,2025-08-08T00:17:03,2025-08-08
MarketHub,P100118,1.31,2025-08-08T03:02:48,2025-08-08
ValueFoods,P100118,0.90,2025-08-08T04:37:51,2025-08-08
UrbanMart,P100118,0.57,2025-08-08T03:40:34,2025-08-08
GrocerX,P100119,5.97,2025-08-08T21:34:19,2025-08-08
ValueFoods,P100119,5.04,2025-08-08T21:46:05,2025-08-08
MarketHub,P100120,6.73,2025-08-08T08:25:53,2025-08-08
UrbanMart,P100120,7.56,2025-08-08T22:46:52,2025-08-08
GrocerX,P100121,11.42,2025-08-08T22:32:02,2025-08-08
MarketHub,P100121,13.08,2025-08-08T10:16:51,2025-08-08
ValueFoods,P100121,10.14,2025-08-08T03:18:01,2025-08-08
UrbanMart,P100121,9.20,2025-08-08T14:35:13,2025-08-08
MarketHub,P100122,7.88,2025-08-08T07:07:41,2025-08-08
UrbanMart,P100122,6.55,2025-08-08T11:20:48,2025-08-08
GrocerX,P100123,4.52,2025-08-08T13:08:04,2025-08-08
ValueFoods,P100123,5.94,2025-08-08T08:11:51,2025-08-08
UrbanMart,P100123,6.24,2025-08-08T05:14:07,2025-08-08
GrocerX,P100124,8.50,2025-08-08T06:45:14,2025-08-08
MarketHub,P100124,8.35,2025-08-08T00:54:23,2025-08-08
UrbanMart,P100124,6.71,2025-08-08T16:51:28,2025-08-08
GrocerX,P100125,10.02,2025-08-08T02:48:24,2025-08-08
MarketHub,P100125,6.83,2025-08-08T11:35:51,2025-08-08
ValueFoods,P100125,9.21,2025-08-08T15:40:49,2025-08-08
