competitor,product_id,price,scrape_ts,event_date
GrocerX,P100009,3.37,2025-08-12T03:36:25,2025-08-12
MarketHub,P100009,3.43,2025-08-12T09:06:10,2025-08-12
ValueFoods,P100009,3.36,2025-08-12T02:48:57,2025-08-12
GrocerX,P100010,0.60,2025-08-12T02:14:43,2025-08-12
MarketHub,P100010,0.53,2025-08-12T04:42:05,2025-08-12
UrbanMart,P100010,0.55,2025-08-12T22:18:16,2025-08-12
GrocerX,P100011,7.66,2025-08-12T11:49:18,2025-08-12
MarketHub,P100011,6.49,2025-08-12T22:06:23,2025-08-12
ValueFoods,P100011,6.65,2025-08-12T11:02:48,2025-08-12
UrbanMart,P100011,7.42,2025-08-12T12:09:51,2025-08-12
GrocerX,P100012,9.04,2025-08-12T10:39:25,2025-08-12
ValueFoods,P100012,9.24,2025-08-12T21:20:14,2025-08-12
UrbanMart,P100012,12.65,2025-08-12T07:20:38,2025-08-12
GrocerX,P100013,3.86,2025-08-12T12:54:43,2025-08-12
UrbanMart,P100013,,2025-08-12T22:48:34,2025-08-12
GrocerX,P100014,5.56,2025-08-12T08:18:42,2025-08-12
ValueFoods,P100014,5.54,2025-08-12T02:32:58,2025-08-12
UrbanMart,P100014,7.08,2025-08-12T04:52:53,2025-08-12
GrocerX,P100015,6.24,2025-08-12T12:09:50,2025-08-12
MarketHub,P100015,4.05,2025-08-12T18:01:55,2025-08-12
UrbanMart,P100015,5.85,2025-08-12T10:29:06,2025-08-12
GrocerX,P100016,0.48,2025-08-12T11:43:38,2025-08-12
ValueFoods,P100016,0.57,2025-08-12T00:14:23,2025-08-12
UrbanMart,P100016,0.53,2025-08-12T11:47:09,2025-08-12
GrocerX,P100017,5.55,2025-08-12T15:08:02,2025-08-12
MarketHub,P100017,4.55,2025-08-12T07:28:15,2025-08-12
ValueFoods,P100017,5.89,2025-08-12T09:15:44,2025-08-12
UrbanMart,P100017,6.77,2025-08-12T22:10:05,2025-08-12
GrocerX,P100018,3.61,2025-08-12T00:53:42,2025-08-12
UrbanMart,P100018,5.14,2025-08-12T14:24:20,2025-08-12
GrocerX,P100019,3.22,2025-08-12T10:22:26,2025-08-12
MarketHub,P100019,5.82,2025-08-12T17:53:29,2025-08-12
ValueFoods,P100019,4.69,2025-08-12T15:56:54,2025-08-12
UrbanMart,P100019,4.21,2025-08-12T20:01:33,2025-08-12
GrocerX,P100020,4.19,2025-08-12T10:02:54,2025-08-12
MarketHub,P100020,3.99,2025-08-12T12:13:07,2025-08-12
UrbanMart,P100020,2.79,2025-08-12T04:58:24,2025-08-12
GrocerX,P100021,2.80,2025-08-12T12:36:22,2025-08-12
MarketHub,P100021,2.19,2025-08-12T13:48:47,2025-08-12
ValueFoods,P100021,2.98,2025-08-12T21:59:45,2025-08-15
GrocerX,P100022,5.89,2025-08-12T07:28:14,2025-08-12
MarketHub,P100022,3.44,2025-08-12T08:59:32,2025-08-12
ValueFoods,P100022,5.96,2025-08-12T17:55:46,2025-08-12
UrbanMart,P100022,6.81,2025-08-12T10:33:18,2025-08-12
GrocerX,P100023,8.73,2025-08-12T15:08:38,2025-08-12
MarketHub,P100023,7.92,2025-08-12T01:52:48,2025-08-12
ValueFoods,P100023,unknown,2025-08-12T12:15:26,2025-08-12
UrbanMart,P100023,7.96,2025-08-12T02:14:08,2025-08-12
GrocerX,P100024,0.44,2025-08-12T02:41:53,2025-08-12
MarketHub,P100024,0.50,2025-08-12T19:35:27,2025-08-12
ValueFoods,P100024,0.35,2025-08-12T09:25:28,2025-08-12
UrbanMart,P100024,0.45,2025-08-12T14:12:21,2025-08-12
GrocerX,P100025,10.68,2025-08-12T07:38:21,2025-08-12
MarketHub,P100025,8.26,2025-08-12T23:42:04,2025-08-12
GrocerX,P100026,10.54,2025-08-12T18:22:51,2025-08-12
MarketHub,P100026,,2025-08-12T03:21:33,2025-08-12
ValueFoods,P100026,7.55,2025-08-12T01:37:17,2025-08-12
UrbanMart,P100026,12.97,2025-08-12T13:13:25,2025-08-12
ValueFoods,P100027,2.68,2025-08-12T20:39:38,2025-08-12
GrocerX,P100028,0.51,2025-08-12T21:01:15,2025-08-12
MarketHub,P100028,0.25,2025-08-12T23:22:15,2025-08-12
ValueFoods,P100028,0.39,2025-08-12T08:13:09,2025-08-12
UrbanMart,P100028,0.45,2025-08-12T04:34:45,2025-08-12
MarketHub,P100029,0.53,2025-08-12T02:53:20,2025-08-12
ValueFoods,P100029,0.53,2025-08-12T21:55:18,2025-08-12
UrbanMart,P100029,0.49,2025-08-12T01:34:41,2025-08-12
MarketHub,P100030,3.96,2025-08-12T12:35:03,2025-08-12
ValueFoods,P100030,5.21,2025-08-12T05:49:38,2025-08-12
UrbanMart,P100030,4.09,2025-08-12T23:49:30,2025-08-12
MarketHub,P100031,11.74,2025-08-12T13:30:43,2025-08-12
ValueFoods,P100031,16.95,2025-08-12T23:12:06,2025-08-12
GrocerX,P100032,8.50,2025-08-12T21:08:29,2025-08-12
MarketHub,P100032,7.81,2025-08-12T11:27:15,2025-08-12
ValueFoods,P100032,7.03,2025-08-12T04:40:42,2025-08-12
UrbanMart,P100032,9.87,2025-08-12T09:20:06,2025-08-12
GrocerX,P100033,7.99,2025-08-12T17:35:02,2025-08-12
UrbanMart,P100033,7.55,2025-08-12T22:07:06,2025-08-12
GrocerX,P100034,5.20,2025-08-12T10:11:14,2025-08-12
MarketHub,P100034,6.38,2025-08-12T11:47:40,2025-08-12
UrbanMart,P100034,5.25,2025-08-12T16:39:39,2025-08-12
MarketHub,P100035,5.59,2025-08-12T21:17:39,2025-08-14
ValueFoods,P100035,5.02,2025-08-12T02:53:10,2025-08-12
UrbanMart,P100035,5.35,2025-08-12T16:06:45,2025-08-12
GrocerX,P100036,3.65,2025-08-12T23:35:45,2025-08-12
MarketHub,P100036,5.48,2025-08-12T17:00:26,2025-08-12
ValueFoods,P100036,4.02,2025-08-12T05:11:21,2025-08-12
UrbanMart,P100036,3.71,2025-08-12T04:30:08,2025-08-12
GrocerX,P100037,4.97,2025-08-12T19:59:56,2025-08-12
MarketHub,P100037,5.24,2025-08-12T17:38:55,2025-08-12
ValueFoods,P100037,6.20,2025-08-12T11:40:27,2025-08-12
UrbanMart,P100037,4.88,2025-08-12T06:31:08,2025-08-12
GrocerX,P100038,6.78,2025-08-12T00:42:10,2025-08-12
MarketHub,P100038,6.73,2025-08-12T03:34:34,2025-08-12
ValueFoods,P100038,5.93,2025-08-12T16:33:30,2025-08-12
UrbanMart,P100038,9.28,2025-08-12T17:01:52,2025-08-12
GrocerX,P100039,5.97,2025-08-12T19:28:54,2025-08-12
MarketHub,P100039,8.37,2025-08-12T15:32:46,2025-08-12
ValueFoods,P100039,10.24,2025-08-12T20:54:49,2025-08-12
UrbanMart,P100039,3.01,2025-08-12T06:52:55,2025-08-12
GrocerX,P100040,3.70,2025-08-12T04:27:07,2025-08-12
MarketHub,P100040,3.12,2025-08-12T11:06:26,2025-08-12
ValueFoods,P100040,3.27,2025-08-12T01:10:07,2025-08-12
MarketHub,P100041,8.46,2025-08-12T12:41:06,2025-08-12
ValueFoods,P100041,7.51,2025-08-12T13:49:00,2025-08-12
UrbanMart,P100041,8.39,2025-08-12T02:58:21,2025-08-12
GrocerX,P100042,13.72,2025-08-12T06:20:49,2025-08-12
MarketHub,P100042,11.43,2025-08-12T09:40:30,2025-08-12
ValueFoods,P100042,10.25,2025-08-12T23:32:32,2025-08-12
UrbanMart,P100042,16.22,2025-08-12T10:49:05,2025-08-12
GrocerX,P100043,7.24,2025-08-12T09:49:15,2025-08-12
ValueFoods,P100043,5.54,2025-08-12T17:31:15,2025-08-12
GrocerX,P100044,6.21,2025-08-12T22:31:39,2025-08-12
MarketHub,P100044,5.64,2025-08-12T21:07:13,2025-08-12
ValueFoods,P100044,5.18,2025-08-12T15:33:25,2025-08-12
UrbanMart,P100044,6.66,2025-08-12T23:02:08,2025-08-12
MarketHub,P100045,6.07,2025-08-12T01:32:12,2025-08-12
ValueFoods,P100045,7.50,2025-08-12T18:22:09,2025-08-12
GrocerX,P100046,8.07,2025-08-12T04:46:15,2025-08-12
MarketHub,P100046,9.41,2025-08-12T20:28:16,2025-08-12
ValueFoods,P100046,12.13,2025-08-12T10:50:39,2025-08-12
UrbanMart,P100046,7.80,2025-08-12T17:49:42,2025-08-12
GrocerX,P100047,0.45,2025-08-12T08:26:51,2025-08-12
MarketHub,P100047,0.63,2025-08-12T15:57:54,2025-08-12
UrbanMart,P100047,0.62,2025-08-12T12:35:51,2025-08-12
GrocerX,P100048,10.80,2025-08-12T20:24:39,2025-08-12
MarketHub,P100048,11.51,2025-08-12T03:12:55,2025-08-12
UrbanMart,P100048,13.22,2025-08-12T04:56:51,2025-08-12
GrocerX,P100049,0.63,2025-08-12T17:07:01,2025-08-12
MarketHub,P100049,0.34,2025-08-12T10:48:41,2025-08-12
ValueFoods,P100049,0.42,2025-08-12T23:23:48,2025-08-12
UrbanMart,P100049,0.52,2025-08-12T06:15:55,2025-08-12
GrocerX,P100050,12.75,2025-08-12T04:07:25,2025-08-12
MarketHub,P100050,12.39,2025-08-12T16:59:12,2025-08-12
UrbanMart,P100050,14.63,2025-08-12T16:59:33,2025-08-12
GrocerX,P100051,11.32,2025-08-12T17:48:44,2025-08-12
MarketHub,P100051,14.22,2025-08-12T09:29:01,2025-08-12
ValueFoods,P100051,9.84,2025-08-12T11:26:06,2025-08-12
GrocerX,P100052,5.50,2025-08-12T17:08:36,2025-08-12
MarketHub,P100052,4.88,2025-08-12T09:29:43,2025-08-12
UrbanMart,P100052,3.34,2025-08-12T02:19:49,2025-08-12
MarketHub,P100053,3.25,2025-08-12T03:01:14,2025-08-12
ValueFoods,P100053,3.50,2025-08-12T06:25:23,2025-08-12
UrbanMart,P100053,4.65,2025-08-12T01:53:22,2025-08-12
GrocerX,P100054,7.91,2025-08-12T02:08:00,2025-08-12
MarketHub,P100054,10.56,2025-08-12T14:12:27,2025-08-12
ValueFoods,P100054,9.59,2025-08-12T23:15:55,2025-08-12
GrocerX,P100055,5.70,2025-08-12T20:46:01,2025-08-12
MarketHub,P100055,5.81,2025-08-12T11:18:23,2025-08-12
UrbanMart,P100055,7.11,2025-08-12T01:24:25,2025-08-12
MarketHub,P100056,3.43,2025-08-12T15:00:37,2025-08-12
ValueFoods,P100056,2.79,2025-08-12T23:06:39,2025-08-12
GrocerX,P100057,2.93,2025-08-12T15:42:14,2025-08-12
ValueFoods,P100057,2.58,2025-08-12T06:33:12,2025-08-12
UrbanMart,P100057,3.25,2025-08-12T01:32:45,2025-08-12
GrocerX,P100058,4.44,2025-08-12T04:49:04,2025-08-12
MarketHub,P100058,3.93,2025-08-12T05:53:15,2025-08-12
ValueFoods,P100058,4.41,2025-08-12T17:26:12,2025-08-12
UrbanMart,P100058,3.15,2025-08-12T13:46:55,2025-08-12
GrocerX,P100059,6.25,2025-08-12T04:23:18,2025-08-12
MarketHub,P100059,10.70,2025-08-12T13:36:08,2025-08-12
ValueFoods,P100059,9.32,2025-08-12T04:55:38,2025-08-12
UrbanMart,P100059,6.74,2025-08-12T00:14:59,2025-08-12
GrocerX,P100060,2.88,2025-08-12T19:27:18,2025-08-12
MarketHub,P100060,5.87,2025-08-12T12:23:52,2025-08-12
UrbanMart,P100060,4.30,2025-08-12T23:32:40,2025-08-12
GrocerX,P100061,3.40,2025-08-12T22:32:07,2025-08-12
UrbanMart,P100061,4.78,2025-08-12T09:24:33,2025-08-12
GrocerX,P100062,5.87,2025-08-12T22:52:29,2025-08-12
ValueFoods,P100062,6.97,2025-08-12T07:04:48,2025-08-12
GrocerX,P100063,2.32,2025-08-12T03:03:55,2025-08-12
MarketHub,P100063,2.63,2025-08-12T11:45:39,2025-08-12
UrbanMart,P100063,1.97,2025-08-12T01:35:03,2025-08-12
GrocerX,P100064,7.37,2025-08-12T07:12:27,2025-08-12
ValueFoods,P100064,8.42,2025-08-12T07:38:35,2025-08-12
GrocerX,P100065,0.46,2025-08-12T11:07:05,2025-08-12
MarketHub,P100065,0.57,2025-08-12T05:23:02,2025-08-12
ValueFoods,P100065,0.44,2025-08-12T00:34:37,2025-08-12
UrbanMart,P100065,0.71,2025-08-12T19:26:25,2025-08-12
GrocerX,P100066,6.71,2025-08-12T02:33:23,2025-08-12
MarketHub,P100066,6.77,2025-08-12T04:55:29,2025-08-12
ValueFoods,P100066,7.01,2025-08-12T19:25:46,2025-08-12
UrbanMart,P100066,10.15,2025-08-12T19:30:52,2025-08-12
GrocerX,P100067,1.05,2025-08-12T09:33:38,2025-08-12
MarketHub,P100067,1.27,2025-08-12T01:58:23,2025-08-12
UrbanMart,P100067,1.06,2025-08-12T22:31:16,2025-08-15
MarketHub,P100068,14.74,2025-08-12T06:01:04,2025-08-12
UrbanMart,P100068,9.48,2025-08-12T20:37:49,2025-08-12
MarketHub,P100069,6.51,2025-08-12T14:04:11,2025-08-12
ValueFoods,P100069,10.48,2025-08-12T00:55:25,2025-08-12
UrbanMart,P100069,5.13,2025-08-12T21:57:45,2025-08-12
GrocerX,P100070,3.66,2025-08-12T02:48:07,2025-08-12
ValueFoods,P100070,3.67,2025-08-12T05:14:17,2025-08-12
UrbanMart,P100070,2.50,2025-08-12T06:36:53,2025-08-15
GrocerX,P100071,7.27,2025-08-12T18:10:33,2025-08-12
MarketHub,P100071,5.80,2025-08-12T21:34:17,2025-08-12
ValueFoods,P100071,5.55,2025-08-12T02:22:35,2025-08-12
UrbanMart,P100071,8.65,2025-08-12T19:08:38,2025-08-12
GrocerX,P100072,8.05,2025-08-12T09:44:40,2025-08-12
MarketHub,P100072,6.92,2025-08-12T11:36:14,2025-08-12
ValueFoods,P100072,6.03,2025-08-12T07:19:57,2025-08-12
UrbanMart,P100072,7.05,2025-08-12T12:05:31,2025-08-12
GrocerX,P100073,1.55,2025-08-12T23:55:22,2025-08-12
MarketHub,P100073,1.81,2025-08-12T23:01:08,2025-08-12
ValueFoods,P100073,1.54,2025-08-12T02:55:26,2025-08-12
MarketHub,P100074,7.66,2025-08-12T03:53:28,2025-08-12
ValueFoods,P100074,5.85,2025-08-12T04:30:32,2025-08-12
UrbanMart,P100074,7.91,2025-08-12T05:31:10,2025-08-12
MarketHub,P100075,1.68,2025-08-12T00:26:42,2025-08-12
ValueFoods,P100075,1.72,2025-08-12T03:48:55,2025-08-12
UrbanMart,P100075,1.72,2025-08-12T05:53:53,2025-08-12
MarketHub,P100076,10.62,2025-08-12T02:41:29,2025-08-12
ValueFoods,P100076,10.09,2025-08-12T14:53:59,2025-08-12
UrbanMart,P100076,11.62,2025-08-12T04:33:25,2025-08-12
MarketHub,P100077,2.75,2025-08-12T12:13:00,2025-08-12
ValueFoods,P100077,3.22,2025-08-12T04:10:39,2025-08-12
UrbanMart,P100077,4.31,2025-08-12T07:15:36,2025-08-12
GrocerX,P100078,5.45,2025-08-12T23:12:00,2025-08-12
MarketHub,P100078,4.60,2025-08-12T21:46:52,2025-08-12
ValueFoods,P100078,3.93,2025-08-12T08:16:06,2025-08-12
UrbanMart,P100078,4.22,2025-08-12T20:39:25,2025-08-12
GrocerX,P100079,5.56,2025-08-12T13:02:16,2025-08-12
ValueFoods,P100079,4.60,2025-08-12T23:29:18,2025-08-12
UrbanMart,P100079,5.71,2025-08-12T03:12:35,2025-08-12
ValueFoods,P100080,5.07,2025-08-12T17:46:24,2025-08-12
UrbanMart,P100080,8.96,2025-08-12T04:37:21,2025-08-12
GrocerX,P100081,3.92,2025-08-12T10:50:03,2025-08-12
MarketHub,P100081,5.82,2025-08-12T07:44:24,2025-08-12
UrbanMart,P100081,5.20,2025-08-12T15:55:05,2025-08-12
MarketHub,P100082,4.11,2025-08-12T03:23:40,2025-08-12
ValueFoods,P100082,3.15,2025-08-12T14:13:10,2025-08-12
UrbanMart,P100082,2.27,2025-08-12T12:16:54,2025-08-12
GrocerX,P100083,7.77,2025-08-12T13:38:19,2025-08-12
MarketHub,P100083,6.64,2025-08-12T19:34:36,2025-08-12
UrbanMart,P100083,7.72,2025-08-12T02:50:24,2025-08-12
GrocerX,P100084,12.42,2025-08-12T18:50:16,2025-08-12
MarketHub,P100084,9.94,2025-08-12T13:08:57,2025-08-12
ValueFoods,P100084,5.59,2025-08-12T15:47:33,2025-08-12
UrbanMart,P100084,7.17,2025-08-12T19:52:53,2025-08-12
GrocerX,P100085,3.21,2025-08-12T07:32:23,2025-08-12
MarketHub,P100085,4.46,2025-08-12T03:08:25,2025-08-12
ValueFoods,P100085,3.32,2025-08-12T09:37:31,2025-08-15
UrbanMart,P100085,3.05,2025-08-12T21:58:00,2025-08-12
ValueFoods,P100086,6.60,2025-08-12T16:41:54,2025-08-12
GrocerX,P100087,0.67,2025-08-12T20:02:36,2025-08-12
MarketHub,P100087,0.50,2025-08-12T21:36:03,2025-08-12
ValueFoods,P100087,0.42,2025-08-12T21:12:10,2025-08-12
UrbanMart,P100087,0.47,2025-08-12T01:19:14,2025-08-12
GrocerX,P100088,2.58,2025-08-12T18:43:50,2025-08-12
MarketHub,P100088,2.58,2025-08-12T08:06:53,2025-08-12
ValueFoods,P100088,2.41,2025-08-12T00:11:35,2025-08-12
UrbanMart,P100088,3.54,2025-08-12T13:27:04,2025-08-12
GrocerX,P100089,7.66,2025-08-12T03:55:47,2025-08-12
MarketHub,P100089,6.02,2025-08-12T12:00:59,2025-08-12
ValueFoods,P100089,6.35,2025-08-12T06:33:17,2025-08-12
GrocerX,P100090,8.60,2025-08-12T04:49:09,2025-08-12
MarketHub,P100090,9.58,2025-08-12T03:12:25,2025-08-12
ValueFoods,P100090,11.87,2025-08-12T13:29:43,2025-08-12
UrbanMart,P100090,10.14,2025-08-12T22:38:08,2025-08-12
GrocerX,P100091,3.76,2025-08-12T19:27:54,2025-08-12
MarketHub,P100091,4.36,2025-08-12T23:37:42,2025-08-12
ValueFoods,P100091,3.29,2025-08-12T03:49:26,2025-08-12
GrocerX,P100092,8.29,2025-08-12T07:49:09,2025-08-12
MarketHub,P100092,5.72,2025-08-12T06:02:17,2025-08-12
UrbanMart,P100092,8.54,2025-08-12T19:17:29,2025-08-12
MarketHub,P100093,4.79,2025-08-12T10:59:05,2025-08-12
ValueFoods,P100093,4.94,2025-08-12T15:59:58,2025-08-12
GrocerX,P100094,2.46,2025-08-12T12:49:45,2025-08-12
MarketHub,P100094,2.70,2025-08-12T11:29:44,2025-08-12
ValueFoods,P100094,2.98,2025-08-12T02:46:28,2025-08-12
UrbanMart,P100094,3.81,2025-08-12T02:41:08,2025-08-12
GrocerX,P100095,13.15,2025-08-12T04:33:46,2025-08-12
MarketHub,P100095,12.03,2025-08-12T04:06:37,2025-08-12
ValueFoods,P100095,12.46,2025-08-12T18:25:12,2025-08-12
UrbanMart,P100095,14.75,2025-08-12T02:28:02,2025-08-12
GrocerX,P100096,7.41,2025-08-12T04:22:47,2025-08-12
MarketHub,P100096,4.54,2025-08-12T19:36:49,2025-08-12
ValueFoods,P100096,7.37,,2025-08-12
UrbanMart,P100096,5.32,2025-08-12T23:30:38,2025-08-12
ValueFoods,P100097,3.75,2025-08-12T10:47:55,2025-08-12
GrocerX,P100098,8.06,2025-08-12T21:31:21,2025-08-12
ValueFoods,P100098,9.81,2025-08-12T01:37:42,2025-08-12
UrbanMart,P100098,9.67,2025-08-12T05:39:22,2025-08-12
MarketHub,P100099,4.85,2025-08-12T23:42:59,2025-08-12
ValueFoods,P100099,5.78,2025-08-12T04:36:36,2025-08-12
MarketHub,P100100,3.99,2025-08-12T07:21:43,2025-08-12
ValueFoods,P100100,3.49,2025-08-12T09:31:13,2025-08-12
UrbanMart,P100100,3.43,2025-08-12T14:23:49,2025-08-12
GrocerX,P100101,5.88,2025-08-12T01:26:28,2025-08-12
MarketHub,P100101,4.96,2025-08-12T07:37:04,2025-08-12
ValueFoods,P100101,4.79,2025-08-12T14:40:02,2025-08-12
UrbanMart,P100101,4.46,2025-08-12T11:41:40,2025-08-12
GrocerX,P100102,6.55,2025-08-12T21:27:48,2025-08-12
ValueFoods,P100102,7.68,2025-08-12T11:50:22,2025-08-12
GrocerX,P100103,5.43,2025-08-12T14:21:50,2025-08-12
MarketHub,P100103,4.07,2025-08-12T10:31:57,2025-08-12
ValueFoods,P100103,4.85,2025-08-12T11:19:31,2025-08-12
UrbanMart,P100103,5.82,2025-08-12T19:40:57,2025-08-12
GrocerX,P100104,1.32,2025-08-12T04:03:17,2025-08-12
ValueFoods,P100104,1.43,2025-08-12T17:08:38,2025-08-12
UrbanMart,P100104,0.85,2025-08-12T14:44:51,2025-08-12
GrocerX,P100105,2.84,2025-08-12T22:57:34,2025-08-12
MarketHub,P100105,2.81,2025-08-12T06:14:48,2025-08-12
GrocerX,P100106,5.30,2025-08-12T16:10:28,2025-08-12
ValueFoods,P100106,3.21,2025-08-12T00:23:09,2025-08-12
UrbanMart,P100106,2.05,2025-08-12T11:47:17,2025-08-12
GrocerX,P100107,6.83,2025-08-12T10:32:13,2025-08-12
MarketHub,P100107,6.43,2025-08-12T02:36:21,2025-08-12
ValueFoods,P100107,8.43,2025-08-12T15:52:15,2025-08-12
UrbanMart,P100107,7.88,2025-08-12T07:54:29,2025-08-12
GrocerX,P100108,9.75,2025-08-12T05:32:25,2025-08-12
MarketHub,P100108,9.43,2025-08-12T11:36:33,2025-08-12
UrbanMart,P100108,10.61,2025-08-12T08:01:52,2025-08-12
UrbanMart,P100109,10.40,2025-08-12T10:35:16,2025-08-12
GrocerX,P100110,1.13,2025-08-12T13:12:29,2025-08-12
MarketHub,P100110,1.05,2025-08-12T03:11:39,2025-08-12
ValueFoods,P100110,1.17,2025-08-12T19:48:23,2025-08-12
UrbanMart,P100110,1.00,2025-08-12T06:45:14,2025-08-12
GrocerX,P100111,1.87,2025-08-12T00:27:31,2025-08-12
ValueFoods,P100111,1.32,2025-08-12T06:06:41,2025-08-12
UrbanMart,P100111,1.15,2025-08-12T17:44:20,2025-08-12
GrocerX,P100112,10.12,2025-08-12T14:34:54,2025-08-12
MarketHub,P100112,9.81,2025-08-12T06:36:38,2025-08-12
ValueFoods,P100112,10.06,2025-08-12T07:39:20,2025-08-12
GrocerX,P100113,1.14,2025-08-12T21:41:43,2025-08-12
MarketHub,P100113,1.84,2025-08-12T13:14:53,2025-08-12
ValueFoods,P100113,1.88,2025-08-12T19:17:13,2025-08-12
UrbanMart,P100113,1.37,2025-08-12T21:27:35,2025-08-12
MarketHub,P100114,4.04,2025-08-12T22:05:42,2025-08-12
ValueFoods,P100114,4.22,2025-08-12T06:59:20,2025-08-12
UrbanMart,P100114,4.03,2025-08-12T00:04:14,2025-08-12
ValueFoods,P100115,12.07,2025-08-12T20:53:14,2025-08-12
MarketHub,P100116,2.59,2025-08-12T20:18:49,2025-08-12
ValueFoods,P100116,2.93,2025-08-12T13:14:13,2025-08-12
UrbanMart,P100116,1.93,2025-08-12T06:18:00,2025-08-12
MarketHub,P100117,8.92,2025-08-12T16:55:35,2025-08-11
GrocerX,P100118,1.31,2025-08-12T13:26:36,2025-08-12
MarketHub,P100118,1.00,2025-08-12T16:05:55,2025-08-12
ValueFoods,P100118,1.13,2025-08-12T09:51:10,2025-08-12
UrbanMart,P100118,1.11,2025-08-12T19:26:26,2025-08-12
GrocerX,P100119,8.29,2025-08-12T23:27:54,2025-08-12
MarketHub,P100119,6.16,2025-08-12T06:38:48,2025-08-12
ValueFoods,P100119,7.38,2025-08-12T17:47:11,2025-08-12
GrocerX,P100120,9.35,2025-08-12T21:04:38,2025-08-12
MarketHub,P100120,6.46,2025-08-12T16:03:04,2025-08-12
ValueFoods,P100120,8.58,2025-08-12T00:34:37,2025-08-12
GrocerX,P100121,8.98,2025-08-12T07:51:00,2025-08-12
MarketHub,P100121,10.34,2025-08-12T02:04:08,2025-08-12
ValueFoods,P100121,,2025-08-12T16:12:11,2025-08-12
MarketHub,P100122,7.81,2025-08-12T01:40:25,2025-08-12
ValueFoods,P100122,9.99,2025-08-12T18:39:35,2025-08-12
GrocerX,P100123,6.01,2025-08-12T09:40:13,2025-08-12
MarketHub,P100123,5.88,2025-08-12T04:08:25,2025-08-12
ValueFoods,P100123,4.54,2025-08-12T20:03:50,2025-08-12
GrocerX,P100124,6.76,2025-08-12T11:17:31,2025-08-12
ValueFoods,P100124,6.66,2025-08-12T15:36:51,2025-08-12
GrocerX,P100125,6.98,,2025-08-12
MarketHub,P100125,7.10,2025-08-12T01:35:24,2025-08-12
ValueFoods,P100125,7.68,2025-08-12T04:12:18,2025-08-12
UrbanMart,P100125,7.35,2025-08-12T07:26:04,2025-08-12
GrocerX,P100126,5.10,2025-08-12T13:08:09,2025-08-12
MarketHub,P100126,4.61,2025-08-12T04:08:29,2025-08-12
ValueFoods,P100126,4.40,2025-08-12T18:51:10,2025-08-12
GrocerX,P100127,0.58,2025-08-12T07:43:10,2025-08-12
MarketHub,P100127,0.63,2025-08-12T11:57:14,2025-08-12
ValueFoods,P100127,0.45,2025-08-12T06:31:41,2025-08-12
UrbanMart,P100127,0.44,2025-08-12T07:36:08,2025-08-12
GrocerX,P100128,4.20,2025-08-12T02:58:06,2025-08-12
MarketHub,P100128,5.35,2025-08-12T17:25:25,2025-08-12
ValueFoods,P100128,5.13,2025-08-12T02:29:26,2025-08-12
UrbanMart,P100128,3.98,2025-08-12T13:38:33,2025-08-12
GrocerX,P100129,8.71,2025-08-12T17:11:13,2025-08-12
MarketHub,P100129,7.61,2025-08-12T11:22:53,2025-08-12
ValueFoods,P100129,6.61,2025-08-12T17:24:23,2025-08-12
GrocerX,P100130,5.14,2025-08-12T16:12:09,2025-08-12
MarketHub,P100130,7.39,2025-08-12T06:58:38,2025-08-12
ValueFoods,P100130,6.28,2025-08-12T12:36:09,2025-08-12
